id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2407.08558v1,"ST-Mamba: Spatial-Temporal Mamba for Traffic Flow Estimation Recovery
  using Limited Data",Artificial Intelligence,cs.AI,2024-07-11,7/11/24,"['Doncheng Yuan', 'Jianzhe Xue', 'Jinshan Su', 'Wenchao Xu', 'Haibo Zhou']",'Doncheng Yuan',"Traffic flow estimation (TFE) is crucial for urban intelligent traffic
systems. While traditional on-road detectors are hindered by limited coverage
and high costs, cloud computing and data mining of vehicular network data, such
as driving speeds and GPS coordinates, present a promising and cost-effective
alternative. Furthermore, minimizing data collection can significantly reduce
overhead. However, limited data can lead to inaccuracies and instability in
TFE. To address this, we introduce the spatial-temporal Mamba (ST-Mamba), a
deep learning model combining a convolutional neural network (CNN) with a Mamba
framework. ST-Mamba is designed to enhance TFE accuracy and stability by
effectively capturing the spatial-temporal patterns within traffic flow. Our
model aims to achieve results comparable to those from extensive data sets
while only utilizing minimal data. Simulations using real-world datasets have
validated our model's ability to deliver precise and stable TFE across an urban
landscape based on limited data, establishing a cost-efficient solution for
TFE.",152
abs-2409.15114v1,"Evaluating ML Robustness in GNSS Interference Classification,
  Characterization \& Localization",Artificial Intelligence,cs.AI,2024-09-23,9/23/24,"['Lucas Heublein', 'Tobias Feigl', 'Thorsten Nowak', 'Alexander Rügamer', 'Christopher Mutschler', 'Felix Ott']",'Lucas Heublein',"Jamming devices present a significant threat by disrupting signals from the
global navigation satellite system (GNSS), compromising the robustness of
accurate positioning. The detection of anomalies within frequency snapshots is
crucial to counteract these interferences effectively. A critical preliminary
measure involves the reliable classification of interferences and
characterization and localization of jamming devices. This paper introduces an
extensive dataset compromising snapshots obtained from a low-frequency antenna,
capturing diverse generated interferences within a large-scale environment
including controlled multipath effects. Our objective is to assess the
resilience of ML models against environmental changes, such as multipath
effects, variations in interference attributes, such as the interference class,
bandwidth, and signal-to-noise ratio, the accuracy jamming device localization,
and the constraints imposed by snapshot input lengths. By analyzing the
aleatoric and epistemic uncertainties, we demonstrate the adaptness of our
model in generalizing across diverse facets, thus establishing its suitability
for real-world applications.
https://gitlab.cc-asp.fraunhofer.de/darcy_gnss/controlled_low_frequency",148
abs-2412.03287v1,Integrating Generative AI into Art Therapy: A Technical Showcase,Artificial Intelligence,cs.AI,2024-12-04,12/4/24,"['Yannis Valentin Schmutz', 'Tetiana Kravchenko', 'Souhir Ben Souissi', 'Mascha Kurpicz-Briki']",'Yannis Valentin Schmutz',"This paper explores the integration of generative AI into the field of art
therapy. Leveraging proven text-to-image models, we introduce a novel technical
design to complement art therapy. The resulting AI-based tools shall enable
patients to refine and customize their creative work, opening up new avenues of
expression and accessibility. Using three illustrative examples, we demonstrate
potential outputs of our solution and evaluate them qualitatively. Furthermore,
we discuss the current limitations and ethical considerations associated with
this integration and provide an outlook into future research efforts. Our
implementations are publicly available at https://github.com/BFH-AMI/sds24.",93
abs-2402.14600v1,"Diffusion Model-Based Multiobjective Optimization for Gasoline Blending
  Scheduling",Artificial Intelligence,cs.AI,2024-02-04,2/4/24,"['Wenxuan Fang', 'Wei Du', 'Renchu He', 'Yang Tang', 'Yaochu Jin', 'Gary G. Yen']",'Wenxuan Fang',"Gasoline blending scheduling uses resource allocation and operation
sequencing to meet a refinery's production requirements. The presence of
nonlinearity, integer constraints, and a large number of decision variables
adds complexity to this problem, posing challenges for traditional and
evolutionary algorithms. This paper introduces a novel multiobjective
optimization approach driven by a diffusion model (named DMO), which is
designed specifically for gasoline blending scheduling. To address integer
constraints and generate feasible schedules, the diffusion model creates
multiple intermediate distributions between Gaussian noise and the feasible
domain. Through iterative processes, the solutions transition from Gaussian
noise to feasible schedules while optimizing the objectives using the gradient
descent method. DMO achieves simultaneous objective optimization and constraint
adherence. Comparative tests are conducted to evaluate DMO's performance across
various scales. The experimental results demonstrate that DMO surpasses
state-of-the-art multiobjective evolutionary algorithms in terms of efficiency
when solving gasoline blending scheduling problems.",146
abs-2412.18760v1,Data clustering: an essential technique in data science,Artificial Intelligence,cs.AI,2024-12-25,12/25/24,"['Wong Hauchi', 'Daniil Lisik', 'Tai Dinh']",'Wong Hauchi',"This paper provides a comprehensive exploration of data clustering,
emphasizing its methodologies and applications across different fields.
Traditional techniques, including partitional and hierarchical clustering, are
discussed alongside other approaches such as data stream, subspace and network
clustering, highlighting their role in addressing complex, high-dimensional
datasets. The paper also reviews the foundational principles of clustering,
introduces common tools and methods, and examines its diverse applications in
data science. Finally, the discussion concludes with insights into future
directions, underscoring the centrality of clustering in driving innovation and
enabling data-driven decision making.",89
abs-2409.14784v1,"SAMEdge: An Edge-cloud Video Analytics Architecture for the Segment
  Anything Model",Artificial Intelligence,cs.AI,2024-09-23,9/23/24,"['Rui Lu', 'Siping Shi', 'Yanting Liu', 'Dan Wang']",'Rui Lu',"As artificial intelligence continues to evolve, it is increasingly capable of
handling a wide range of video analytics tasks with merely one large model. One
of the key foundation technologies is the Segment Anything Model (SAM), which
allows the video analytics tasks to be determined on the fly according to the
input prompts from the user. However, achieving real-time response in video
analytics applications is crucial for user experiences due to the limited
communication and computation resources on the edge, especially with SAM, where
users may continuously interact by adding or adjusting prompts.
  In this paper, we propose SAMEdge, a novel edge-cloud computing architecture
designed to support SAM computations for edge users. SAMEdge integrates new
modules on the edge and the cloud to maximize analytics accuracy under visual
prompts and image prompts input with latency constraints. It addresses resource
challenges associated with prompt encoding and image encoding by offering a
visual prompt transformation algorithm for visual prompts and efficient
workload partitioning for image encoding. SAMEdge is implemented by extending
the open-source SAM project from Meta AI. We demonstrate the practical
application of SAMEdge through a case study on a Visual Tour Guide application.
Our evaluation indicates that SAMEdge significantly enhances the accuracy of
the video analytics application under distinct network bandwidths across
various prompts.",214
abs-2410.17481v1,"AI, Global Governance, and Digital Sovereignty",Artificial Intelligence,cs.AI,2024-10-23,10/23/24,"['Swati Srivastava', 'Justin Bullock']",'Swati Srivastava',"This essay examines how Artificial Intelligence (AI) systems are becoming
more integral to international affairs by affecting how global governors exert
power and pursue digital sovereignty. We first introduce a taxonomy of
multifaceted AI payoffs for governments and corporations related to
instrumental, structural, and discursive power in the domains of violence,
markets, and rights. We next leverage different institutional and practice
perspectives on sovereignty to assess how digital sovereignty is variously
implicated in AI-empowered global governance. States both seek sovereign
control over AI infrastructures in the institutional approach, while
establishing sovereign competence through AI infrastructures in the practice
approach. Overall, we present the digital sovereignty stakes of AI as related
to entanglements of public and private power. Rather than foreseeing technology
companies as replacing states, we argue that AI systems will embed in global
governance to create dueling dynamics of public/private cooperation and
contestation. We conclude with sketching future directions for IR research on
AI and global governance.",158
abs-2410.23724v1,Argumentation and Machine Learning,Artificial Intelligence,cs.AI,2024-10-31,10/31/24,"['Antonio Rago', 'Kristijonas Čyras', 'Jack Mumford', 'Oana Cocarascu']",'Antonio Rago',"This chapter provides an overview of research works that present approaches
with some degree of cross-fertilisation between Computational Argumentation and
Machine Learning. Our review of the literature identified two broad themes
representing the purpose of the interaction between these two areas:
argumentation for machine learning and machine learning for argumentation.
Across these two themes, we systematically evaluate the spectrum of works
across various dimensions, including the type of learning and the form of
argumentation framework used. Further, we identify three types of interaction
between these two areas: synergistic approaches, where the Argumentation and
Machine Learning components are tightly integrated; segmented approaches, where
the two are interleaved such that the outputs of one are the inputs of the
other; and approximated approaches, where one component shadows the other at a
chosen level of detail. We draw conclusions about the suitability of certain
forms of Argumentation for supporting certain types of Machine Learning, and
vice versa, with clear patterns emerging from the review. Whilst the reviewed
works provide inspiration for successfully combining the two fields of
research, we also identify and discuss limitations and challenges that ought to
be addressed in order to ensure that they remain a fruitful pairing as AI
advances.",201
abs-2409.14978v2,"TS-HTFA: Advancing Time Series Forecasting via Hierarchical Text-Free
  Alignment with Large Language Models",Artificial Intelligence,cs.AI,2024-09-23,1/8/25,"['Pengfei Wang', 'Huanran Zheng', ""Qi'ao Xu"", 'Silong Dai', 'Yiqiao Wang', 'Wenjing Yue', 'Wei Zhu', 'Tianwen Qian', 'Xiaoling Wang']",'Pengfei Wang',"Given the significant potential of large language models (LLMs) in sequence
modeling, emerging studies have begun applying them to time-series forecasting.
Despite notable progress, existing methods still face two critical challenges:
1) their reliance on large amounts of paired text data, limiting the model
applicability, and 2) a substantial modality gap between text and time series,
leading to insufficient alignment and suboptimal performance. In this paper, we
introduce \textbf{H}ierarchical \textbf{T}ext-\textbf{F}ree \textbf{A}lignment
(\textbf{TS-HTFA}), a novel method that leverages hierarchical alignment to
fully exploit the representation capacity of LLMs while eliminating the
dependence on text data. Specifically, we replace paired text data with
adaptive virtual text based on QR decomposition word embeddings and learnable
prompt. Furthermore, we establish comprehensive cross-modal alignment at three
levels: input, feature, and output. Extensive experiments on multiple
time-series benchmarks demonstrate that HTFA achieves state-of-the-art
performance, significantly improving prediction accuracy and generalization.",144
abs-2412.12839v1,"From An LLM Swarm To A PDDL-Empowered HIVE: Planning Self-Executed
  Instructions In A Multi-Modal Jungle",Artificial Intelligence,cs.AI,2024-12-17,12/17/24,"['Kaustubh Vyas', 'Damien Graux', 'Yijun Yang', 'Sébastien Montella', 'Chenxin Diao', 'Wendi Zhou', 'Pavlos Vougiouklis', 'Ruofei Lai', 'Yang Ren', 'Keshuang Li', 'Jeff Z. Pan']",'Kaustubh Vyas',"In response to the call for agent-based solutions that leverage the
ever-increasing capabilities of the deep models' ecosystem, we introduce Hive
-- a comprehensive solution for selecting appropriate models and subsequently
planning a set of atomic actions to satisfy the end-users' instructions. Hive
operates over sets of models and, upon receiving natural language instructions
(i.e. user queries), schedules and executes explainable plans of atomic
actions. These actions can involve one or more of the available models to
achieve the overall task, while respecting end-users specific constraints.
Notably, Hive handles tasks that involve multi-modal inputs and outputs,
enabling it to handle complex, real-world queries. Our system is capable of
planning complex chains of actions while guaranteeing explainability, using an
LLM-based formal logic backbone empowered by PDDL operations. We introduce the
MuSE benchmark in order to offer a comprehensive evaluation of the multi-modal
capabilities of agent systems. Our findings show that our framework redefines
the state-of-the-art for task selection, outperforming other competing systems
that plan operations across multiple models while offering transparency
guarantees while fully adhering to user constraints.",177
abs-2409.13919v2,Measuring Error Alignment for Decision-Making Systems,Artificial Intelligence,cs.AI,2024-09-20,12/31/24,"['Binxia Xu', 'Antonis Bikakis', 'Daniel Onah', 'Andreas Vlachidis', 'Luke Dickens']",'Binxia Xu',"Given that AI systems are set to play a pivotal role in future
decision-making processes, their trustworthiness and reliability are of
critical concern. Due to their scale and complexity, modern AI systems resist
direct interpretation, and alternative ways are needed to establish trust in
those systems, and determine how well they align with human values. We argue
that good measures of the information processing similarities between AI and
humans, may be able to achieve these same ends. While Representational
alignment (RA) approaches measure similarity between the internal states of two
systems, the associated data can be expensive and difficult to collect for
human systems. In contrast, Behavioural alignment (BA) comparisons are cheaper
and easier, but questions remain as to their sensitivity and reliability. We
propose two new behavioural alignment metrics misclassification agreement which
measures the similarity between the errors of two systems on the same
instances, and class-level error similarity which measures the similarity
between the error distributions of two systems. We show that our metrics
correlate well with RA metrics, and provide complementary information to
another BA metric, within a range of domains, and set the scene for a new
approach to value alignment.",195
abs-2408.08463v1,"A theory of understanding for artificial intelligence: composability,
  catalysts, and learning",Artificial Intelligence,cs.AI,2024-08-16,8/16/24,"['Zijian Zhang', 'Sara Aronowitz', 'Alán Aspuru-Guzik']",'Zijian Zhang',"Understanding is a crucial yet elusive concept in artificial intelligence
(AI). This work proposes a framework for analyzing understanding based on the
notion of composability. Given any subject (e.g., a person or an AI), we
suggest characterizing its understanding of an object in terms of its ability
to process (compose) relevant inputs into satisfactory outputs from the
perspective of a verifier. This highly universal framework can readily apply to
non-human subjects, such as AIs, non-human animals, and institutions. Further,
we propose methods for analyzing the inputs that enhance output quality in
compositions, which we call catalysts. We show how the structure of a subject
can be revealed by analyzing its components that act as catalysts and argue
that a subject's learning ability can be regarded as its ability to compose
inputs into its inner catalysts. Finally we examine the importance of learning
ability for AIs to attain general intelligence. Our analysis indicates that
models capable of generating outputs that can function as their own catalysts,
such as language models, establish a foundation for potentially overcoming
existing limitations in AI understanding.",180
abs-2402.09765v1,"Reinforcement Learning for Solving Stochastic Vehicle Routing Problem
  with Time Windows",Artificial Intelligence,cs.AI,2024-02-15,2/15/24,"['Zangir Iklassov', 'Ikboljon Sobirov', 'Ruben Solozabal', 'Martin Takac']",'Zangir Iklassov',"This paper introduces a reinforcement learning approach to optimize the
Stochastic Vehicle Routing Problem with Time Windows (SVRP), focusing on
reducing travel costs in goods delivery. We develop a novel SVRP formulation
that accounts for uncertain travel costs and demands, alongside specific
customer time windows. An attention-based neural network trained through
reinforcement learning is employed to minimize routing costs. Our approach
addresses a gap in SVRP research, which traditionally relies on heuristic
methods, by leveraging machine learning. The model outperforms the Ant-Colony
Optimization algorithm, achieving a 1.73% reduction in travel costs. It
uniquely integrates external information, demonstrating robustness in diverse
environments, making it a valuable benchmark for future SVRP studies and
industry application.",113
abs-2407.17454v3,Automated Explanation Selection for Scientific Discovery,Artificial Intelligence,cs.AI,2024-07-24,8/6/24,['Markus Iser'],'Markus Iser',"Automated reasoning is a key technology in the young but rapidly growing
field of Explainable Artificial Intelligence (XAI). Explanability helps build
trust in artificial intelligence systems beyond their mere predictive accuracy
and robustness. In this paper, we propose a cycle of scientific discovery that
combines machine learning with automated reasoning for the generation and the
selection of explanations. We present a taxonomy of explanation selection
problems that draws on insights from sociology and cognitive science. These
selection criteria subsume existing notions and extend them with new
properties.",87
abs-2402.10290v1,Experiments with Encoding Structured Data for Neural Networks,Artificial Intelligence,cs.AI,2024-02-15,2/15/24,"['Sujay Nagesh Koujalgi', 'Jonathan Dodge']",'Sujay Nagesh Koujalgi',"The project's aim is to create an AI agent capable of selecting good actions
in a game-playing domain called Battlespace. Sequential domains like
Battlespace are important testbeds for planning problems, as such, the
Department of Defense uses such domains for wargaming exercises. The agents we
developed combine Monte Carlo Tree Search (MCTS) and Deep Q-Network (DQN)
techniques in an effort to navigate the game environment, avoid obstacles,
interact with adversaries, and capture the flag. This paper will focus on the
encoding techniques we explored to present complex structured data stored in a
Python class, a necessary precursor to an agent.",100
abs-2411.12964v1,Real-Time Energy-Optimal Path Planning for Electric Vehicles,Artificial Intelligence,cs.AI,2024-11-20,11/20/24,"['Saman Ahmadi', 'Guido Tack', 'Daniel Harabor', 'Philip Kilby', 'Mahdi Jalili']",'Saman Ahmadi',"The rapid adoption of electric vehicles (EVs) in modern transport systems has
made energy-aware routing a critical task in their successful integration,
especially within large-scale networks. In cases where an EV's remaining energy
is limited and charging locations are not easily accessible, some destinations
may only be reachable through an energy-optimal path: a route that consumes
less energy than all other alternatives. The feasibility of such
energy-efficient paths depends heavily on the accuracy of the energy model used
for planning, and thus failing to account for vehicle dynamics can lead to
inaccurate energy estimates, rendering some planned routes infeasible in
reality. This paper explores the impact of vehicle dynamics on energy-optimal
path planning for EVs. We develop an accurate energy model that incorporates
key vehicle dynamics parameters into energy calculations, thereby reducing the
risk of planning infeasible paths under battery constraints. The paper also
introduces two novel online reweighting functions that allow for a faster,
pre-processing free, pathfinding in the presence of negative energy costs
resulting from regenerative braking, making them ideal for real-time
applications. Through extensive experimentation on real-world transport
networks, we demonstrate that our approach considerably enhances energy-optimal
pathfinding for EVs in both computational efficiency and energy estimation
accuracy.",201
abs-2401.04846v10,The inherent goodness of well educated intelligence,Artificial Intelligence,cs.AI,2024-01-09,1/28/25,['Michael E. Glinsky'],'Michael E. Glinsky',"This paper will examine what makes a being intelligent, whether that be a
biological being or an artificial silicon being on a computer. Special
attention will be paid to the being having the ability to characterize and
control a collective system of many identical conservative sub-systems
conservatively interacting. The essence of intelligence will be found to be the
golden rule -- ""the collective acts as one"" or ""knowing the global consequences
of local actions"". The flow of the collective is a small set of twinkling
textures, that are governed by a puppeteer who is pulling a small number of
strings according to a geodesic motion of least action, determined by the
symmetries. Controlling collective conservative systems is difficult and has
historically been done by adding significant viscosity to the system to
stabilize the desirable meta stable equilibriums of maximum performance, but it
degrades or destroys them in the process. There is an alternative. Once the
optimum twinkling textures of the meta stable equilibriums are identified, the
collective system can be moved to the optimum twinkling textures, then quickly
vibrated according to the textures so that the collective system remains at the
meta stable equilibrium. Well educated intelligence knows the global
consequences of its local actions so that it will not take short term actions
that will lead to poor long term outcomes. In contrast, trained intelligence or
trained stupidity will optimize its short term actions, leading to poor long
term outcomes. Well educated intelligence is inherently good, but trained
stupidity is inherently evil and should be feared. Particular attention is paid
to the control and optimization of economic and social collectives. These new
results are also applicable to physical collectives such as fields, fluids and
plasmas.",286
abs-2408.13161v2,"Say No to Freeloader: Protecting Intellectual Property of Your Deep
  Model",Artificial Intelligence,cs.AI,2024-08-23,8/27/24,"['Lianyu Wang', 'Meng Wang', 'Huazhu Fu', 'Daoqiang Zhang']",'Lianyu Wang',"Model intellectual property (IP) protection has attracted growing attention
as science and technology advancements stem from human intellectual labor and
computational expenses. Ensuring IP safety for trainers and owners is of utmost
importance, particularly in domains where ownership verification and
applicability authorization are required. A notable approach to safeguarding
model IP involves proactively preventing the use of well-trained models of
authorized domains from unauthorized domains. In this paper, we introduce a
novel Compact Un-transferable Pyramid Isolation Domain (CUPI-Domain) which
serves as a barrier against illegal transfers from authorized to unauthorized
domains. Drawing inspiration from human transitive inference and learning
abilities, the CUPI-Domain is designed to obstruct cross-domain transfers by
emphasizing the distinctive style features of the authorized domain. This
emphasis leads to failure in recognizing irrelevant private style features on
unauthorized domains. To this end, we propose novel CUPI-Domain generators,
which select features from both authorized and CUPI-Domain as anchors. Then, we
fuse the style features and semantic features of these anchors to generate
labeled and style-rich CUPI-Domain. Additionally, we design external
Domain-Information Memory Banks (DIMB) for storing and updating labeled pyramid
features to obtain stable domain class features and domain class-wise style
features. Based on the proposed whole method, the novel style and
discriminative loss functions are designed to effectively enhance the
distinction in style and discriminative features between authorized and
unauthorized domains, respectively. Moreover, we provide two solutions for
utilizing CUPI-Domain based on whether the unauthorized domain is known:
target-specified CUPI-Domain and target-free CUPI-Domain.",246
abs-2412.00281v1,"Streamlining the review process: AI-generated annotations in research
  manuscripts",Artificial Intelligence,cs.AI,2024-11-29,11/29/24,"['Oscar Díaz', 'Xabier Garmendia', 'Juanan Pereira']",'Oscar Díaz',"The increasing volume of research paper submissions poses a significant
challenge to the traditional academic peer-review system, leading to an
overwhelming workload for reviewers. This study explores the potential of
integrating Large Language Models (LLMs) into the peer-review process to
enhance efficiency without compromising effectiveness. We focus on manuscript
annotations, particularly excerpt highlights, as a potential area for AI-human
collaboration. While LLMs excel in certain tasks like aspect coverage and
informativeness, they often lack high-level analysis and critical thinking,
making them unsuitable for replacing human reviewers entirely. Our approach
involves using LLMs to assist with specific aspects of the review process. This
paper introduces AnnotateGPT, a platform that utilizes GPT-4 for manuscript
review, aiming to improve reviewers' comprehension and focus. We evaluate
AnnotateGPT using a Technology Acceptance Model (TAM) questionnaire with nine
participants and generalize the findings. Our work highlights annotation as a
viable middle ground for AI-human collaboration in academic review, offering
insights into integrating LLMs into the review process and tuning traditional
annotation tools for LLM incorporation.",169
abs-2406.14319v2,LiveMind: Low-latency Large Language Models with Simultaneous Inference,Artificial Intelligence,cs.AI,2024-06-20,11/5/24,"['Chuangtao Chen', 'Grace Li Zhang', 'Xunzhao Yin', 'Cheng Zhuo', 'Ulf Schlichtmann', 'Bing Li']",'Chuangtao Chen',"In this paper, we introduce LiveMind, a novel low-latency inference framework
for large language model (LLM) inference which enables LLMs to perform
inferences with incomplete user input. By reallocating computational processes
to the input phase, a substantial reduction in latency is achieved, thereby
significantly enhancing the interactive experience for users of LLMs. The
framework adeptly manages the visibility of the streaming input to the model,
allowing it to infer from incomplete user input or await additional content.
Compared with traditional inference methods on complete user input, our
approach demonstrates an average reduction in response latency of 84.0% on the
MMLU dataset and 71.6% on the MMLU-Pro dataset, while maintaining comparable
accuracy. Additionally, our framework facilitates collaborative inference and
output across different models. By employing an large LLM for inference and a
small LLM for output, we achieve an average 37% reduction in response latency,
alongside a 4.30% improvement in accuracy on the MMLU-Pro dataset compared with
the baseline. The proposed LiveMind framework advances the field of human-AI
interaction by enabling more responsive and efficient communication between
users and AI systems.",180
abs-2407.09809v1,Preserving the Privacy of Reward Functions in MDPs through Deception,Artificial Intelligence,cs.AI,2024-07-13,7/13/24,"['Shashank Reddy Chirra', 'Pradeep Varakantham', 'Praveen Paruchuri']",'Shashank Reddy Chirra',"Preserving the privacy of preferences (or rewards) of a sequential
decision-making agent when decisions are observable is crucial in many physical
and cybersecurity domains. For instance, in wildlife monitoring, agents must
allocate patrolling resources without revealing animal locations to poachers.
This paper addresses privacy preservation in planning over a sequence of
actions in MDPs, where the reward function represents the preference structure
to be protected. Observers can use Inverse RL (IRL) to learn these preferences,
making this a challenging task.
  Current research on differential privacy in reward functions fails to ensure
guarantee on the minimum expected reward and offers theoretical guarantees that
are inadequate against IRL-based observers. To bridge this gap, we propose a
novel approach rooted in the theory of deception. Deception includes two
models: dissimulation (hiding the truth) and simulation (showing the wrong).
Our first contribution theoretically demonstrates significant privacy leaks in
existing dissimulation-based methods. Our second contribution is a novel
RL-based planning algorithm that uses simulation to effectively address these
privacy concerns while ensuring a guarantee on the expected reward. Experiments
on multiple benchmark problems show that our approach outperforms previous
methods in preserving reward function privacy.",190
abs-2410.16543v1,"Large language models enabled multiagent ensemble method for efficient
  EHR data labeling",Artificial Intelligence,cs.AI,2024-10-21,10/21/24,"['Jingwei Huang', 'Kuroush Nezafati', 'Ismael Villanueva-Miranda', 'Zifan Gu', 'Ann Marie Navar', 'Tingyi Wanyan', 'Qin Zhou', 'Bo Yao', 'Ruichen Rong', 'Xiaowei Zhan', 'Guanghua Xiao', 'Eric D. Peterson', 'Donghan M. Yang', 'Yang Xie']",'Jingwei Huang',"This study introduces a novel multiagent ensemble method powered by LLMs to
address a key challenge in ML - data labeling, particularly in large-scale EHR
datasets. Manual labeling of such datasets requires domain expertise and is
labor-intensive, time-consuming, expensive, and error-prone. To overcome this
bottleneck, we developed an ensemble LLMs method and demonstrated its
effectiveness in two real-world tasks: (1) labeling a large-scale unlabeled ECG
dataset in MIMIC-IV; (2) identifying social determinants of health (SDOH) from
the clinical notes of EHR. Trading off benefits and cost, we selected a pool of
diverse open source LLMs with satisfactory performance. We treat each LLM's
prediction as a vote and apply a mechanism of majority voting with minimal
winning threshold for ensemble. We implemented an ensemble LLMs application for
EHR data labeling tasks. By using the ensemble LLMs and natural language
processing, we labeled MIMIC-IV ECG dataset of 623,566 ECG reports with an
estimated accuracy of 98.2%. We applied the ensemble LLMs method to identify
SDOH from social history sections of 1,405 EHR clinical notes, also achieving
competitive performance. Our experiments show that the ensemble LLMs can
outperform individual LLM even the best commercial one, and the method reduces
hallucination errors. From the research, we found that (1) the ensemble LLMs
method significantly reduces the time and effort required for labeling
large-scale EHR data, automating the process with high accuracy and quality;
(2) the method generalizes well to other text data labeling tasks, as shown by
its application to SDOH identification; (3) the ensemble of a group of diverse
LLMs can outperform or match the performance of the best individual LLM; and
(4) the ensemble method substantially reduces hallucination errors. This
approach provides a scalable and efficient solution to data-labeling
challenges.",288
abs-2412.13632v1,"An Extension-Based Argument-Ranking Semantics: Social Rankings in
  Abstract Argumentation Long Version",Artificial Intelligence,cs.AI,2024-12-18,12/18/24,"['Lars Bengel', 'Giovanni Buraglio', 'Jan Maly', 'Kenneth Skiba']",'Lars Bengel',"In this paper, we introduce a new family of argument-ranking semantics which
can be seen as a refinement of the classification of arguments into skeptically
accepted, credulously accepted and rejected. To this end we use so-called
social ranking functions which have been developed recently to rank individuals
based on their performance in groups. We provide necessary and sufficient
conditions for a social ranking function to give rise to an argument-ranking
semantics satisfying the desired refinement property.",76
abs-2403.12308v1,"Gradient-based Fuzzy System Optimisation via Automatic Differentiation
  -- FuzzyR as a Use Case",Artificial Intelligence,cs.AI,2024-03-18,3/18/24,"['Chao Chen', 'Christian Wagner', 'Jonathan M. Garibaldi']",'Chao Chen',"Since their introduction, fuzzy sets and systems have become an important
area of research known for its versatility in modelling, knowledge
representation and reasoning, and increasingly its potential within the context
explainable AI. While the applications of fuzzy systems are diverse, there has
been comparatively little advancement in their design from a machine learning
perspective. In other words, while representations such as neural networks have
benefited from a boom in learning capability driven by an increase in
computational performance in combination with advances in their training
mechanisms and available tool, in particular gradient descent, the impact on
fuzzy system design has been limited. In this paper, we discuss
gradient-descent-based optimisation of fuzzy systems, focussing in particular
on automatic differentiation -- crucial to neural network learning -- with a
view to free fuzzy system designers from intricate derivative computations,
allowing for more focus on the functional and explainability aspects of their
design. As a starting point, we present a use case in FuzzyR which demonstrates
how current fuzzy inference system implementations can be adjusted to leverage
powerful features of automatic differentiation tools sets, discussing its
potential for the future of fuzzy system design.",192
abs-2411.10364v1,"Forming Auxiliary High-confident Instance-level Loss to Promote Learning
  from Label Proportions",Artificial Intelligence,cs.AI,2024-11-15,11/15/24,"['Tianhao Ma', 'Han Chen', 'Juncheng Hu', 'Yungang Zhu', 'Ximing Li']",'Tianhao Ma',"Learning from label proportions (LLP), i.e., a challenging weakly-supervised
learning task, aims to train a classifier by using bags of instances and the
proportions of classes within bags, rather than annotated labels for each
instance. Beyond the traditional bag-level loss, the mainstream methodology of
LLP is to incorporate an auxiliary instance-level loss with pseudo-labels
formed by predictions. Unfortunately, we empirically observed that the
pseudo-labels are are often inaccurate due to over-smoothing, especially for
the scenarios with large bag sizes, hurting the classifier induction. To
alleviate this problem, we suggest a novel LLP method, namely Learning from
Label Proportions with Auxiliary High-confident Instance-level Loss
(L^2P-AHIL). Specifically, we propose a dual entropy-based weight (DEW) method
to adaptively measure the confidences of pseudo-labels. It simultaneously
emphasizes accurate predictions at the bag level and avoids overly smoothed
predictions. We then form high-confident instance-level loss with DEW, and
jointly optimize it with the bag-level loss in a self-training manner. The
experimental results on benchmark datasets show that L^2P-AHIL can surpass the
existing baseline methods, and the performance gain can be more significant as
the bag size increases.",182
abs-2407.18950v2,"Unexplainability of Artificial Intelligence Judgments in Kant's
  Perspective",Artificial Intelligence,cs.AI,2024-07-12,9/8/24,['Jongwoo Seo'],'Jongwoo Seo',"Kant's Critique of Pure Reason, a major contribution to the history of
epistemology, proposes a table of categories to elucidate the structure of the
a priori principle of human judgment. The technology of artificial intelligence
(AI), based on functionalism, claims to simulate or replicate human judgment.
To assess this claim, it is necessary to study whether AI judgment possesses
the characteristics of human judgment. This paper argues that AI judgments
exhibit a form that cannot be understood in terms of the characteristics of
human judgments according to Kant. Because the characteristics of judgment
overlap, we can call this AI's uncertainty. Then, I show that concepts without
physical intuitions are not easy to explain when their functions are shown
through vision. Finally, I illustrate that even if AI makes sentences through
subject and predicate in natural language, which are components of judgment, it
is difficult to determine whether AI understands the concepts to the level
humans can accept. This shows that it is questionable whether the explanation
through natural language is reliable.",171
abs-2409.00359v1,"Predicting Femicide in Veracruz: A Fuzzy Logic Approach with the
  Expanded MFM-FEM-VER-CP-2024 Model",Artificial Intelligence,cs.AI,2024-08-31,8/31/24,"['Carlos Medel-Ramírez', 'Hilario Medel-López']",'Carlos Medel-Ramírez',"The article focuses on the urgent issue of femicide in Veracruz, Mexico, and
the development of the MFM_FEM_VER_CP_2024 model, a mathematical framework
designed to predict femicide risk using fuzzy logic. This model addresses the
complexity and uncertainty inherent in gender based violence by formalizing
risk factors such as coercive control, dehumanization, and the cycle of
violence. These factors are mathematically modeled through membership functions
that assess the degree of risk associated with various conditions, including
personal relationships and specific acts of violence. The study enhances the
original model by incorporating new rules and refining existing membership
functions, which significantly improve the model predictive accuracy.",104
