id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2302.01786v1,"Customer Profiling, Segmentation, and Sales Prediction using AI in
  Direct Marketing",Artificial Intelligence,cs.AI,2023-02-03,2/3/23,"['Mahmoud SalahEldin Kasem', 'Mohamed Hamada', 'Islam Taj-Eddin']",'Mahmoud SalahEldin Kasem',"In an increasingly customer-centric business environment, effective
communication between marketing and senior management is crucial for success.
With the rise of globalization and increased competition, utilizing new data
mining techniques to identify potential customers is essential for direct
marketing efforts. This paper proposes a data mining preprocessing method for
developing a customer profiling system to improve sales performance, including
customer equity estimation and customer action prediction. The RFM-analysis
methodology is used to evaluate client capital and a boosting tree for
prediction. The study highlights the importance of customer segmentation
methods and algorithms to increase the accuracy of the prediction. The main
result of this study is the creation of a customer profile and forecast for the
sale of goods.",119
abs-2007.15393v3,Towards a new Social Choice Theory,Artificial Intelligence,cs.AI,2020-07-30,7/24/23,['Andrés García-Camino'],'Andrés García-Camino',"Social choice is the theory about collective decision towards social welfare
starting from individual opinions, preferences, interests or welfare. The field
of Computational Social Welfare is somewhat recent and it is gaining impact in
the Artificial Intelligence Community. Classical literature makes the
assumption of single-peaked preferences, i.e. there exist a order in the
preferences and there is a global maximum in this order. This year some
theoretical results were published about Two-stage Approval Voting Systems
(TAVs), Multi-winner Selection Rules (MWSR) and Incomplete (IPs) and Circular
Preferences (CPs). The purpose of this paper is three-fold: Firstly, I want to
introduced Social Choice Optimisation as a generalisation of TAVs where there
is a max stage and a min stage implementing thus a Minimax, well-known
Artificial Intelligence decision-making rule to minimize hindering towards a
(Social) Goal. Secondly, I want to introduce, following my Open Standardization
and Open Integration Theory (in refinement process) put in practice in my
dissertation, the Open Standardization of Social Inclusion, as a global social
goal of Social Choice Optimization.",170
abs-2209.12623v1,Cognitive Architecture for Co-Evolutionary Hybrid Intelligence,Artificial Intelligence,cs.AI,2022-09-05,9/5/22,"['Kirill Krinkin', 'Yulia Shichkina']",'Kirill Krinkin',"This paper questions the feasibility of a strong (general) data-centric
artificial intelligence (AI). The disadvantages of this type of intelligence
are discussed. As an alternative, the concept of co-evolutionary hybrid
intelligence is proposed. It is based on the cognitive interoperability of man
and machine. An analysis of existing approaches to the construction of
cognitive architectures is given. An architecture seamlessly incorporates a
human into the loop of intelligent problem solving is considered. The article
is organized as follows. The first part contains a critique of data-centric
intelligent systems. The reasons why it is impossible to create a strong
artificial intelligence based on this type of intelligence are indicated. The
second part briefly presents the concept of co-evolutionary hybrid intelligence
and shows its advantages. The third part gives an overview and analysis of
existing cognitive architectures. It is concluded that many do not consider
humans part of the intelligent data processing process. The next part discusses
the cognitive architecture for co-evolutionary hybrid intelligence, providing
integration with humans. It finishes with general conclusions about the
feasibility of developing intelligent systems with humans in the
problem-solving loop.",184
abs-2211.17199v1,Resource Sharing Through Multi-Round Matchings,Artificial Intelligence,cs.AI,2022-11-30,11/30/22,"['Yohai Trabelsi', 'Abhijin Adiga', 'Sarit Kraus', 'S. S. Ravi', 'Daniel J. Rosenkrantz']",'Yohai Trabelsi',"Applications such as employees sharing office spaces over a workweek can be
modeled as problems where agents are matched to resources over multiple rounds.
Agents' requirements limit the set of compatible resources and the rounds in
which they want to be matched. Viewing such an application as a multi-round
matching problem on a bipartite compatibility graph between agents and
resources, we show that a solution (i.e., a set of matchings, with one matching
per round) can be found efficiently if one exists. To cope with situations
where a solution does not exist, we consider two extensions. In the first
extension, a benefit function is defined for each agent and the objective is to
find a multi-round matching to maximize the total benefit. For a general class
of benefit functions satisfying certain properties (including diminishing
returns), we show that this multi-round matching problem is efficiently
solvable. This class includes utilitarian and Rawlsian welfare functions. For
another benefit function, we show that the maximization problem is NP-hard. In
the second extension, the objective is to generate advice to each agent (i.e.,
a subset of requirements to be relaxed) subject to a budget constraint so that
the agent can be matched. We show that this budget-constrained advice
generation problem is NP-hard. For this problem, we develop an integer linear
programming formulation as well as a heuristic based on local search. We
experimentally evaluate our algorithms on synthetic networks and apply them to
two real-world situations: shared office spaces and matching courses to
classrooms.",250
abs-2303.06605v1,Improve Retrieval-based Dialogue System via Syntax-Informed Attention,Artificial Intelligence,cs.AI,2023-03-12,3/12/23,"['Tengtao Song', 'Nuo Chen', 'Ji Jiang', 'Zhihong Zhu', 'Yuexian Zou']",'Tengtao Song',"Multi-turn response selection is a challenging task due to its high demands
on efficient extraction of the matching features from abundant information
provided by context utterances. Since incorporating syntactic information like
dependency structures into neural models can promote a better understanding of
the sentences, such a method has been widely used in NLP tasks. Though
syntactic information helps models achieved pleasing results, its application
in retrieval-based dialogue systems has not been fully explored. Meanwhile,
previous works focus on intra-sentence syntax alone, which is far from
satisfactory for the task of multi-turn response where dialogues usually
contain multiple sentences. To this end, we propose SIA, Syntax-Informed
Attention, considering both intra- and inter-sentence syntax information. While
the former restricts attention scope to only between tokens and corresponding
dependents in the syntax tree, the latter allows attention in cross-utterance
pairs for those syntactically important tokens. We evaluate our method on three
widely used benchmarks and experimental results demonstrate the general
superiority of our method on dialogue response selection.",165
abs-2208.04638v1,A Means-End Account of Explainable Artificial Intelligence,Artificial Intelligence,cs.AI,2022-08-09,8/9/22,['Oliver Buchholz'],'Oliver Buchholz',"Explainable artificial intelligence (XAI) seeks to produce explanations for
those machine learning methods which are deemed opaque. However, there is
considerable disagreement about what this means and how to achieve it. Authors
disagree on what should be explained (topic), to whom something should be
explained (stakeholder), how something should be explained (instrument), and
why something should be explained (goal). In this paper, I employ insights from
means-end epistemology to structure the field. According to means-end
epistemology, different means ought to be rationally adopted to achieve
different epistemic ends. Applied to XAI, different topics, stakeholders, and
goals thus require different instruments. I call this the means-end account of
XAI. The means-end account has a descriptive and a normative component: on the
one hand, I show how the specific means-end relations give rise to a taxonomy
of existing contributions to the field of XAI; on the other hand, I argue that
the suitability of XAI methods can be assessed by analyzing whether they are
prescribed by a given topic, stakeholder, and goal.",170
abs-2207.04118v1,"Automatic Exploration of Textual Environments with Language-Conditioned
  Autotelic Agents",Artificial Intelligence,cs.AI,2022-07-08,7/8/22,"['Laetitia Teodorescu', 'Eric Yuan', 'Marc-Alexandre Côté', 'Pierre-Yves Oudeyer']",'Laetitia Teodorescu',"In this extended abstract we discuss the opportunities and challenges of
studying intrinsically-motivated agents for exploration in textual
environments. We argue that there is important synergy between text
environments and autonomous agents. We identify key properties of text worlds
that make them suitable for exploration by autonmous agents, namely, depth,
breadth, progress niches and the ease of use of language goals; we identify
drivers of exploration for such agents that are implementable in text worlds.
We discuss the opportunities of using autonomous agents to make progress on
text environment benchmarks. Finally we list some specific challenges that need
to be overcome in this area.",104
abs-2103.15294v1,"""Weak AI"" is Likely to Never Become ""Strong AI"", So What is its Greatest
  Value for us?",Artificial Intelligence,cs.AI,2021-03-29,3/29/21,['Bin Liu'],'Bin Liu',"AI has surpassed humans across a variety of tasks such as image
classification, playing games (e.g., go, ""Starcraft"" and poker), and protein
structure prediction. However, at the same time, AI is also bearing serious
controversies. Many researchers argue that little substantial progress has been
made for AI in recent decades. In this paper, the author (1) explains why
controversies about AI exist; (2) discriminates two paradigms of AI research,
termed ""weak AI"" and ""strong AI"" (a.k.a. artificial general intelligence); (3)
clarifies how to judge which paradigm a research work should be classified
into; (4) discusses what is the greatest value of ""weak AI"" if it has no chance
to develop into ""strong AI"".",113
abs-2104.05504v1,Interpretable Methods for Identifying Product Variants,Artificial Intelligence,cs.AI,2021-04-12,4/12/21,"['Rebecca West', 'Khalifeh Al Jadda', 'Unaiza Ahsan', 'Huiming Qu', 'Xiquan Cui']",'Rebecca West',"For e-commerce companies with large product selections, the organization and
grouping of products in meaningful ways is important for creating great
customer shopping experiences and cultivating an authoritative brand image. One
important way of grouping products is to identify a family of product variants,
where the variants are mostly the same with slight and yet distinct differences
(e.g. color or pack size). In this paper, we introduce a novel approach to
identifying product variants. It combines both constrained clustering and
tailored NLP techniques (e.g. extraction of product family name from
unstructured product title and identification of products with similar model
numbers) to achieve superior performance compared with an existing baseline
using a vanilla classification approach. In addition, we design the algorithm
to meet certain business criteria, including meeting high accuracy requirements
on a wide range of categories (e.g. appliances, decor, tools, and building
materials, etc.) as well as prioritizing the interpretability of the model to
make it accessible and understandable to all business partners.",164
abs-2308.06922v2,Probabilistic contingent planning based on HTN for high-quality plans,Artificial Intelligence,cs.AI,2023-08-14,9/28/23,['Peng Zhao'],'Peng Zhao',"Deterministic planning assumes that the planning evolves along a fully
predictable path, and therefore it loses the practical value in most real
projections. A more realistic view is that planning ought to take into
consideration partial observability beforehand and aim for a more flexible and
robust solution. What is more significant, it is inevitable that the quality of
plan varies dramatically in the partially observable environment. In this paper
we propose a probabilistic contingent Hierarchical Task Network (HTN) planner,
named High-Quality Contingent Planner (HQCP), to generate high-quality plans in
the partially observable environment. The formalisms in HTN planning are
extended into partial observability and are evaluated regarding the cost. Next,
we explore a novel heuristic for high-quality plans and develop the integrated
planning algorithm. Finally, an empirical study verifies the effectiveness and
efficiency of the planner both in probabilistic contingent planning and for
obtaining high-quality plans.",146
abs-2107.08252v1,"Constraint Answer Set Programming: Integrational and Translational (or
  SMT-based) Approaches",Artificial Intelligence,cs.AI,2021-07-17,7/17/21,['Yuliya Lierler'],'Yuliya Lierler',"Constraint answer set programming or CASP, for short, is a hybrid approach in
automated reasoning putting together the advances of distinct research areas
such as answer set programming, constraint processing, and satisfiability
modulo theories. Constraint answer set programming demonstrates promising
results, including the development of a multitude of solvers: acsolver,
clingcon, ezcsp, idp, inca, dingo, mingo, aspmt, clingo[l,dl], and ezsmt. It
opens new horizons for declarative programming applications such as solving
complex train scheduling problems. Systems designed to find solutions to
constraint answer set programs can be grouped according to their construction
into, what we call, integrational or translational approaches. The focus of
this paper is an overview of the key ingredients of the design of constraint
answer set solvers drawing distinctions and parallels between integrational and
translational approaches. The paper also provides a glimpse at the kind of
programs its users develop by utilizing a CASP encoding of Travelling Salesman
problem for illustration. In addition, we place the CASP technology on the map
among its automated reasoning peers as well as discuss future possibilities for
the development of CASP.",180
abs-2304.07030v1,FairRec: Fairness Testing for Deep Recommender Systems,Artificial Intelligence,cs.AI,2023-04-14,4/14/23,"['Huizhong Guo', 'Jinfeng Li', 'Jingyi Wang', 'Xiangyu Liu', 'Dongxia Wang', 'Zehong Hu', 'Rong Zhang', 'Hui Xue']",'Huizhong Guo',"Deep learning-based recommender systems (DRSs) are increasingly and widely
deployed in the industry, which brings significant convenience to people's
daily life in different ways. However, recommender systems are also shown to
suffer from multiple issues,e.g., the echo chamber and the Matthew effect, of
which the notation of ""fairness"" plays a core role.While many fairness
notations and corresponding fairness testing approaches have been developed for
traditional deep classification models, they are essentially hardly applicable
to DRSs. One major difficulty is that there still lacks a systematic
understanding and mapping between the existing fairness notations and the
diverse testing requirements for deep recommender systems, not to mention
further testing or debugging activities. To address the gap, we propose
FairRec, a unified framework that supports fairness testing of DRSs from
multiple customized perspectives, e.g., model utility, item diversity, item
popularity, etc. We also propose a novel, efficient search-based testing
approach to tackle the new challenge, i.e., double-ended discrete particle
swarm optimization (DPSO) algorithm, to effectively search for hidden fairness
issues in the form of certain disadvantaged groups from a vast number of
candidate groups. Given the testing report, by adopting a simple re-ranking
mitigation strategy on these identified disadvantaged groups, we show that the
fairness of DRSs can be significantly improved. We conducted extensive
experiments on multiple industry-level DRSs adopted by leading companies. The
results confirm that FairRec is effective and efficient in identifying the
deeply hidden fairness issues, e.g., achieving 95% testing accuracy with half
to 1/8 time.",246
abs-2209.02427v2,Multi-Modal Experience Inspired AI Creation,Artificial Intelligence,cs.AI,2022-09-02,9/4/24,"['Qian Cao', 'Xu Chen', 'Ruihua Song', 'Hao Jiang', 'Guang Yang', 'Zhao Cao']",'Qian Cao',"AI creation, such as poem or lyrics generation, has attracted increasing
attention from both industry and academic communities, with many promising
models proposed in the past few years. Existing methods usually estimate the
outputs based on single and independent visual or textual information. However,
in reality, humans usually make creations according to their experiences, which
may involve different modalities and be sequentially correlated. To model such
human capabilities, in this paper, we define and solve a novel AI creation
problem based on human experiences. More specifically, we study how to generate
texts based on sequential multi-modal information. Compared with the previous
works, this task is much more difficult because the designed model has to well
understand and adapt the semantics among different modalities and effectively
convert them into the output in a sequential manner. To alleviate these
difficulties, we firstly design a multi-channel sequence-to-sequence
architecture equipped with a multi-modal attention network. For more effective
optimization, we then propose a curriculum negative sampling strategy tailored
for the sequential inputs. To benchmark this problem and demonstrate the
effectiveness of our model, we manually labeled a new multi-modal experience
dataset. With this dataset, we conduct extensive experiments by comparing our
model with a series of representative baselines, where we can demonstrate
significant improvements in our model based on both automatic and
human-centered metrics. The code and data are available at:
\url{https://github.com/Aman-4-Real/MMTG}.",228
abs-2001.09464v1,"Explainable Artificial Intelligence and Machine Learning: A reality
  rooted perspective",Artificial Intelligence,cs.AI,2020-01-26,1/26/20,"['Frank Emmert-Streib', 'Olli Yli-Harja', 'Matthias Dehmer']",'Frank Emmert-Streib',"We are used to the availability of big data generated in nearly all fields of
science as a consequence of technological progress. However, the analysis of
such data possess vast challenges. One of these relates to the explainability
of artificial intelligence (AI) or machine learning methods. Currently, many of
such methods are non-transparent with respect to their working mechanism and
for this reason are called black box models, most notably deep learning
methods. However, it has been realized that this constitutes severe problems
for a number of fields including the health sciences and criminal justice and
arguments have been brought forward in favor of an explainable AI. In this
paper, we do not assume the usual perspective presenting explainable AI as it
should be, but rather we provide a discussion what explainable AI can be. The
difference is that we do not present wishful thinking but reality grounded
properties in relation to a scientific theory beyond physics.",157
abs-2304.14678v1,"NeuralKG-ind: A Python Library for Inductive Knowledge Graph
  Representation Learning",Artificial Intelligence,cs.AI,2023-04-28,4/28/23,"['Wen Zhang', 'Zhen Yao', 'Mingyang Chen', 'Zhiwei Huang', 'Huajun Chen']",'Wen Zhang',"Since the dynamic characteristics of knowledge graphs, many inductive
knowledge graph representation learning (KGRL) works have been proposed in
recent years, focusing on enabling prediction over new entities. NeuralKG-ind
is the first library of inductive KGRL as an important update of NeuralKG
library. It includes standardized processes, rich existing methods, decoupled
modules, and comprehensive evaluation metrics. With NeuralKG-ind, it is easy
for researchers and engineers to reproduce, redevelop, and compare inductive
KGRL methods. The library, experimental methodologies, and model
re-implementing results of NeuralKG-ind are all publicly released at
https://github.com/zjukg/NeuralKG/tree/ind .",90
abs-2101.11221v1,Learning task-agnostic representation via toddler-inspired learning,Artificial Intelligence,cs.AI,2021-01-27,1/27/21,"['Kwanyoung Park', 'Junseok Park', 'Hyunseok Oh', 'Byoung-Tak Zhang', 'Youngki Lee']",'Kwanyoung Park',"One of the inherent limitations of current AI systems, stemming from the
passive learning mechanisms (e.g., supervised learning), is that they perform
well on labeled datasets but cannot deduce knowledge on their own. To tackle
this problem, we derive inspiration from a highly intentional learning system
via action: the toddler. Inspired by the toddler's learning procedure, we
design an interactive agent that can learn and store task-agnostic visual
representation while exploring and interacting with objects in the virtual
environment. Experimental results show that such obtained representation was
expandable to various vision tasks such as image classification, object
localization, and distance estimation tasks. In specific, the proposed model
achieved 100%, 75.1% accuracy and 1.62% relative error, respectively, which is
noticeably better than autoencoder-based model (99.7%, 66.1%, 1.95%), and also
comparable with those of supervised models (100%, 87.3%, 0.71%).",137
abs-2010.02820v2,From Language Games to Drawing Games,Artificial Intelligence,cs.AI,2020-10-06,12/10/20,"['Chrisantha Fernando', 'Daria Zenkova', 'Stanislav Nikolov', 'Simon Osindero']",'Chrisantha Fernando',"We attempt to automate various artistic processes by inventing a set of
drawing games, analogous to the approach taken by emergent language research in
inventing communication games. A critical difference is that drawing games
demand much less effort from the receiver than do language games. Artists must
work with pre-trained viewers who spend little time learning artist specific
representational conventions, but who instead have a pre-trained visual system
optimized for behaviour in the world by understanding to varying extents the
environment's visual affordances. After considering various kinds of drawing
game we present some preliminary experiments which have generated images by
closing the generative-critical loop.",104
abs-2304.14323v2,"Pushing the Boundaries of Tractable Multiperspective Reasoning: A
  Deduction Calculus for Standpoint EL+",Artificial Intelligence,cs.AI,2023-04-27,5/11/23,"['Lucía Gómez Álvarez', 'Sebastian Rudolph', 'Hannes Strass']",'Lucía Gómez Álvarez',"Standpoint EL is a multi-modal extension of the popular description logic EL
that allows for the integrated representation of domain knowledge relative to
diverse standpoints or perspectives. Advantageously, its satisfiability problem
has recently been shown to be in PTime, making it a promising framework for
large-scale knowledge integration.
  In this paper, we show that we can further push the expressivity of this
formalism, arriving at an extended logic, called Standpoint EL+, which allows
for axiom negation, role chain axioms, self-loops, and other features, while
maintaining tractability. This is achieved by designing a
satisfiability-checking deduction calculus, which at the same time addresses
the need for practical algorithms. We demonstrate the feasibility of our
calculus by presenting a prototypical Datalog implementation of its deduction
rules.",123
abs-2301.13276v1,Distributed Swarm Intelligence,Artificial Intelligence,cs.AI,2023-01-30,1/30/23,"['Karthik Reddy Kanjula', 'Sai Meghana Kolla']",'Karthik Reddy Kanjula',"This paper presents the development of a distributed application that
facilitates the understanding and application of swarm intelligence in solving
optimization problems. The platform comprises a search space of customizable
random particles, allowing users to tailor the solution to their specific
needs. By leveraging the power of Ray distributed computing, the application
can support multiple users simultaneously, offering a flexible and scalable
solution. The primary objective of this project is to provide a user-friendly
platform that enhances the understanding and practical use of swarm
intelligence in problem-solving.",87
abs-2002.06290v1,Deep RL Agent for a Real-Time Action Strategy Game,Artificial Intelligence,cs.AI,2020-02-15,2/15/20,"['Michal Warchalski', 'Dimitrije Radojevic', 'Milos Milosevic']",'Michal Warchalski',"We introduce a reinforcement learning environment based on Heroic - Magic
Duel, a 1 v 1 action strategy game. This domain is non-trivial for several
reasons: it is a real-time game, the state space is large, the information
given to the player before and at each step of a match is imperfect, and
distribution of actions is dynamic. Our main contribution is a deep
reinforcement learning agent playing the game at a competitive level that we
trained using PPO and self-play with multiple competing agents, employing only
a simple reward of $\pm 1$ depending on the outcome of a single match. Our best
self-play agent, obtains around $65\%$ win rate against the existing AI and
over $50\%$ win rate against a top human player.",124
abs-2209.13129v4,Deep Generative Multimedia Children's Literature,Artificial Intelligence,cs.AI,2022-09-27,1/10/23,['Matthew L. Olson'],'Matthew L. Olson',"Artistic work leveraging Machine Learning techniques is an increasingly
popular endeavour for those with a creative lean. However, most work is done in
a single domain: text, images, music, etc. In this work, I design a system for
a machine learning created multimedia experience, specifically in the genre of
children's literature. We detail the process for exclusively using publicly
available pretrained deep neural network based models, I present multiple
examples of the work my system creates, and I explore the problems associated
in this area of creative work.",88
abs-2309.12132v1,"A knowledge representation approach for construction contract knowledge
  modeling",Artificial Intelligence,cs.AI,2023-09-21,9/21/23,"['Chunmo Zheng', 'Saika Wong', 'Xing Su', 'Yinqiu Tang']",'Chunmo Zheng',"The emergence of large language models (LLMs) presents an unprecedented
opportunity to automate construction contract management, reducing human errors
and saving significant time and costs. However, LLMs may produce convincing yet
inaccurate and misleading content due to a lack of domain expertise. To address
this issue, expert-driven contract knowledge can be represented in a structured
manner to constrain the automatic contract management process. This paper
introduces the Nested Contract Knowledge Graph (NCKG), a knowledge
representation approach that captures the complexity of contract knowledge
using a nested structure. It includes a nested knowledge representation
framework, a NCKG ontology built on the framework, and an implementation
method. Furthermore, we present the LLM-assisted contract review pipeline
enhanced with external knowledge in NCKG. Our pipeline achieves a promising
performance in contract risk reviewing, shedding light on the combination of
LLM and KG towards more reliable and interpretable contract management.",145
abs-2109.07818v2,"Learning logic programs through divide, constrain, and conquer",Artificial Intelligence,cs.AI,2021-09-16,12/7/21,['Andrew Cropper'],'Andrew Cropper',"We introduce an inductive logic programming approach that combines classical
divide-and-conquer search with modern constraint-driven search. Our anytime
approach can learn optimal, recursive, and large programs and supports
predicate invention. Our experiments on three domains (classification,
inductive general game playing, and program synthesis) show that our approach
can increase predictive accuracies and reduce learning times.",55
abs-2210.09366v1,"Bridging the Gap between Artificial Intelligence and Artificial General
  Intelligence: A Ten Commandment Framework for Human-Like Intelligence",Artificial Intelligence,cs.AI,2022-10-17,10/17/22,"['Ananta Nair', 'Farnoush Banaei-Kashani']",'Ananta Nair',"The field of artificial intelligence has seen explosive growth and
exponential success. The last phase of development showcased deep learnings
ability to solve a variety of difficult problems across a multitude of domains.
Many of these networks met and exceeded human benchmarks by becoming experts in
the domains in which they are trained. Though the successes of artificial
intelligence have begun to overshadow its failures, there is still much that
separates current artificial intelligence tools from becoming the exceptional
general learners that humans are. In this paper, we identify the ten
commandments upon which human intelligence is systematically and hierarchically
built. We believe these commandments work collectively to serve as the
essential ingredients that lead to the emergence of higher-order cognition and
intelligence. This paper discusses a computational framework that could house
these ten commandments and suggests new architectural modifications that could
lead to the development of smarter, more explainable, and generalizable
artificial systems inspired by a neuromorphic approach.",159
abs-2104.13791v1,Rule-based Shielding for Partially Observable Monte-Carlo Planning,Artificial Intelligence,cs.AI,2021-04-28,4/28/21,"['Giulio Mazzi', 'Alberto Castellini', 'Alessandro Farinelli']",'Giulio Mazzi',"Partially Observable Monte-Carlo Planning (POMCP) is a powerful online
algorithm able to generate approximate policies for large Partially Observable
Markov Decision Processes. The online nature of this method supports
scalability by avoiding complete policy representation. The lack of an explicit
representation however hinders policy interpretability and makes policy
verification very complex. In this work, we propose two contributions. The
first is a method for identifying unexpected actions selected by POMCP with
respect to expert prior knowledge of the task. The second is a shielding
approach that prevents POMCP from selecting unexpected actions. The first
method is based on Satisfiability Modulo Theory (SMT). It inspects traces
(i.e., sequences of belief-action-observation triplets) generated by POMCP to
compute the parameters of logical formulas about policy properties defined by
the expert. The second contribution is a module that uses online the logical
formulas to identify anomalous actions selected by POMCP and substitutes those
actions with actions that satisfy the logical formulas fulfilling expert
knowledge. We evaluate our approach on Tiger, a standard benchmark for POMDPs,
and a real-world problem related to velocity regulation in mobile robot
navigation. Results show that the shielded POMCP outperforms the standard POMCP
in a case study in which a wrong parameter of POMCP makes it select wrong
actions from time to time. Moreover, we show that the approach keeps good
performance also if the parameters of the logical formula are optimized using
trajectories containing some wrong actions.",238
abs-2302.00965v2,Visual Imitation Learning with Patch Rewards,Artificial Intelligence,cs.AI,2023-02-02,2/10/23,"['Minghuan Liu', 'Tairan He', 'Weinan Zhang', 'Shuicheng Yan', 'Zhongwen Xu']",'Minghuan Liu',"Visual imitation learning enables reinforcement learning agents to learn to
behave from expert visual demonstrations such as videos or image sequences,
without explicit, well-defined rewards. Previous research either adopted
supervised learning techniques or induce simple and coarse scalar rewards from
pixels, neglecting the dense information contained in the image demonstrations.
In this work, we propose to measure the expertise of various local regions of
image samples, or called \textit{patches}, and recover multi-dimensional
\textit{patch rewards} accordingly. Patch reward is a more precise rewarding
characterization that serves as a fine-grained expertise measurement and visual
explainability tool. Specifically, we present Adversarial Imitation Learning
with Patch Rewards (PatchAIL), which employs a patch-based discriminator to
measure the expertise of different local parts from given images and provide
patch rewards. The patch-based knowledge is also used to regularize the
aggregated reward and stabilize the training. We evaluate our method on
DeepMind Control Suite and Atari tasks. The experiment results have
demonstrated that PatchAIL outperforms baseline methods and provides valuable
interpretations for visual demonstrations.",167
abs-2312.13680v2,"HGE: Embedding Temporal Knowledge Graphs in a Product Space of
  Heterogeneous Geometric Subspaces",Artificial Intelligence,cs.AI,2023-12-21,12/25/23,"['Jiaxin Pan', 'Mojtaba Nayyeri', 'Yinan Li', 'Steffen Staab']",'Jiaxin Pan',"Temporal knowledge graphs represent temporal facts $(s,p,o,\tau)$ relating a
subject $s$ and an object $o$ via a relation label $p$ at time $\tau$, where
$\tau$ could be a time point or time interval. Temporal knowledge graphs may
exhibit static temporal patterns at distinct points in time and dynamic
temporal patterns between different timestamps. In order to learn a rich set of
static and dynamic temporal patterns and apply them for inference, several
embedding approaches have been suggested in the literature. However, as most of
them resort to single underlying embedding spaces, their capability to model
all kinds of temporal patterns was severely limited by having to adhere to the
geometric property of their one embedding space. We lift this limitation by an
embedding approach that maps temporal facts into a product space of several
heterogeneous geometric subspaces with distinct geometric properties, i.e.\
Complex, Dual, and Split-complex spaces. In addition, we propose a
temporal-geometric attention mechanism to integrate information from different
geometric subspaces conveniently according to the captured relational and
temporal information. Experimental results on standard temporal benchmark
datasets favorably evaluate our approach against state-of-the-art models.",185
abs-2206.12700v2,"Towards Modern Card Games with Large-Scale Action Spaces Through Action
  Representation",Artificial Intelligence,cs.AI,2022-06-25,8/16/22,"['Zhiyuan Yao', 'Tianyu Shi', 'Site Li', 'Yiting Xie', 'Yuanyuan Qin', 'Xiongjie Xie', 'Huan Lu', 'Yan Zhang']",'Zhiyuan Yao',"Axie infinity is a complicated card game with a huge-scale action space. This
makes it difficult to solve this challenge using generic Reinforcement Learning
(RL) algorithms. We propose a hybrid RL framework to learn action
representations and game strategies. To avoid evaluating every action in the
large feasible action set, our method evaluates actions in a fixed-size set
which is determined using action representations. We compare the performance of
our method with the other two baseline methods in terms of their sample
efficiency and the winning rates of the trained models. We empirically show
that our method achieves an overall best winning rate and the best sample
efficiency among the three methods.",112
abs-2201.13169v2,Causal Explanations and XAI,Artificial Intelligence,cs.AI,2022-01-31,2/14/22,['Sander Beckers'],'Sander Beckers',"Although standard Machine Learning models are optimized for making
predictions about observations, more and more they are used for making
predictions about the results of actions. An important goal of Explainable
Artificial Intelligence (XAI) is to compensate for this mismatch by offering
explanations about the predictions of an ML-model which ensure that they are
reliably action-guiding. As action-guiding explanations are causal
explanations, the literature on this topic is starting to embrace insights from
the literature on causal models. Here I take a step further down this path by
formally defining the causal notions of sufficient explanations and
counterfactual explanations. I show how these notions relate to (and improve
upon) existing work, and motivate their adequacy by illustrating how different
explanations are action-guiding under different circumstances. Moreover, this
work is the first to offer a formal definition of actual causation that is
founded entirely in action-guiding explanations. Although the definitions are
motivated by a focus on XAI, the analysis of causal explanation and actual
causation applies in general. I also touch upon the significance of this work
for fairness in AI by showing how actual causation can be used to improve the
idea of path-specific counterfactual fairness.",196
abs-2404.10317v2,LLMs4OM: Matching Ontologies with Large Language Models,Artificial Intelligence,cs.AI,2024-04-16,4/23/24,"['Hamed Babaei Giglou', ""Jennifer D'Souza"", 'Felix Engel', 'Sören Auer']",'Hamed Babaei Giglou',"Ontology Matching (OM), is a critical task in knowledge integration, where
aligning heterogeneous ontologies facilitates data interoperability and
knowledge sharing. Traditional OM systems often rely on expert knowledge or
predictive models, with limited exploration of the potential of Large Language
Models (LLMs). We present the LLMs4OM framework, a novel approach to evaluate
the effectiveness of LLMs in OM tasks. This framework utilizes two modules for
retrieval and matching, respectively, enhanced by zero-shot prompting across
three ontology representations: concept, concept-parent, and concept-children.
Through comprehensive evaluations using 20 OM datasets from various domains, we
demonstrate that LLMs, under the LLMs4OM framework, can match and even surpass
the performance of traditional OM systems, particularly in complex matching
scenarios. Our results highlight the potential of LLMs to significantly
contribute to the field of OM.",130
abs-2412.03568v1,"The Matrix: Infinite-Horizon World Generation with Real-Time Moving
  Control",Artificial Intelligence,cs.AI,2024-12-04,12/4/24,"['Ruili Feng', 'Han Zhang', 'Zhantao Yang', 'Jie Xiao', 'Zhilei Shu', 'Zhiheng Liu', 'Andy Zheng', 'Yukun Huang', 'Yu Liu', 'Hongyang Zhang']",'Ruili Feng',"We present The Matrix, the first foundational realistic world simulator
capable of generating continuous 720p high-fidelity real-scene video streams
with real-time, responsive control in both first- and third-person
perspectives, enabling immersive exploration of richly dynamic environments.
Trained on limited supervised data from AAA games like Forza Horizon 5 and
Cyberpunk 2077, complemented by large-scale unsupervised footage from
real-world settings like Tokyo streets, The Matrix allows users to traverse
diverse terrains -- deserts, grasslands, water bodies, and urban landscapes --
in continuous, uncut hour-long sequences. Operating at 16 FPS, the system
supports real-time interactivity and demonstrates zero-shot generalization,
translating virtual game environments to real-world contexts where collecting
continuous movement data is often infeasible. For example, The Matrix can
simulate a BMW X3 driving through an office setting--an environment present in
neither gaming data nor real-world sources. This approach showcases the
potential of AAA game data to advance robust world models, bridging the gap
between simulations and real-world applications in scenarios with limited data.",162
