id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2208.07075v2,Crowd Counting on Heavily Compressed Images with Curriculum Pre-Training,Computer Vision and Pattern Recognition,cs.CV,2022-08-15,1/30/23,"['Arian Bakhtiarnia', 'Qi Zhang', 'Alexandros Iosifidis']",'Arian Bakhtiarnia',"JPEG image compression algorithm is a widely used technique for image size
reduction in edge and cloud computing settings. However, applying such lossy
compression on images processed by deep neural networks can lead to significant
accuracy degradation. Inspired by the curriculum learning paradigm, we propose
a training approach called curriculum pre-training (CPT) for crowd counting on
compressed images, which alleviates the drop in accuracy resulting from lossy
compression. We verify the effectiveness of our approach by extensive
experiments on three crowd counting datasets, two crowd counting DNN models and
various levels of compression. The proposed training method is not overly
sensitive to hyper-parameters, and reduces the error, particularly for heavily
compressed images, by up to 19.70%.",116
abs-2401.03221v1,"MirrorDiffusion: Stabilizing Diffusion Process in Zero-shot Image
  Translation by Prompts Redescription and Beyond",Computer Vision and Pattern Recognition,cs.CV,2024-01-06,1/6/24,"['Yupei Lin', 'Xiaoyu Xian', 'Yukai Shi', 'Liang Lin']",'Yupei Lin',"Recently, text-to-image diffusion models become a new paradigm in image
processing fields, including content generation, image restoration and
image-to-image translation. Given a target prompt, Denoising Diffusion
Probabilistic Models (DDPM) are able to generate realistic yet eligible images.
With this appealing property, the image translation task has the potential to
be free from target image samples for supervision. By using a target text
prompt for domain adaption, the diffusion model is able to implement zero-shot
image-to-image translation advantageously. However, the sampling and inversion
processes of DDPM are stochastic, and thus the inversion process often fail to
reconstruct the input content. Specifically, the displacement effect will
gradually accumulated during the diffusion and inversion processes, which led
to the reconstructed results deviating from the source domain. To make
reconstruction explicit, we propose a prompt redescription strategy to realize
a mirror effect between the source and reconstructed image in the diffusion
model (MirrorDiffusion). More specifically, a prompt redescription mechanism is
investigated to align the text prompts with latent code at each time step of
the Denoising Diffusion Implicit Models (DDIM) inversion to pursue a
structure-preserving reconstruction. With the revised DDIM inversion,
MirrorDiffusion is able to realize accurate zero-shot image translation by
editing optimized text prompts and latent code. Extensive experiments
demonstrate that MirrorDiffusion achieves superior performance over the
state-of-the-art methods on zero-shot image translation benchmarks by clear
margins and practical model stability.",228
abs-2307.06118v1,"TreeFormer: a Semi-Supervised Transformer-based Framework for Tree
  Counting from a Single High Resolution Image",Computer Vision and Pattern Recognition,cs.CV,2023-07-12,7/12/23,"['Hamed Amini Amirkolaee', 'Miaojing Shi', 'Mark Mulligan']",'Hamed Amini Amirkolaee',"Automatic tree density estimation and counting using single aerial and
satellite images is a challenging task in photogrammetry and remote sensing,
yet has an important role in forest management. In this paper, we propose the
first semisupervised transformer-based framework for tree counting which
reduces the expensive tree annotations for remote sensing images. Our method,
termed as TreeFormer, first develops a pyramid tree representation module based
on transformer blocks to extract multi-scale features during the encoding
stage. Contextual attention-based feature fusion and tree density regressor
modules are further designed to utilize the robust features from the encoder to
estimate tree density maps in the decoder. Moreover, we propose a pyramid
learning strategy that includes local tree density consistency and local tree
count ranking losses to utilize unlabeled images into the training process.
Finally, the tree counter token is introduced to regulate the network by
computing the global tree counts for both labeled and unlabeled images. Our
model was evaluated on two benchmark tree counting datasets, Jiangsu, and
Yosemite, as well as a new dataset, KCL-London, created by ourselves. Our
TreeFormer outperforms the state of the art semi-supervised methods under the
same setting and exceeds the fully-supervised methods using the same number of
labeled images. The codes and datasets are available at
https://github.com/HAAClassic/TreeFormer.",211
abs-2208.13555v1,Explainability of Deep Learning models for Urban Space perception,Computer Vision and Pattern Recognition,cs.CV,2022-08-29,8/29/22,"['Ruben Sangers', 'Jan van Gemert', 'Sander van Cranenburgh']",'Ruben Sangers',"Deep learning based computer vision models are increasingly used by urban
planners to support decision making for shaping urban environments. Such models
predict how people perceive the urban environment quality in terms of e.g. its
safety or beauty. However, the blackbox nature of deep learning models hampers
urban planners to understand what landscape objects contribute to a
particularly high quality or low quality urban space perception. This study
investigates how computer vision models can be used to extract relevant policy
information about peoples' perception of the urban space. To do so, we train
two widely used computer vision architectures; a Convolutional Neural Network
and a transformer, and apply GradCAM -- a well-known ex-post explainable AI
technique -- to highlight the image regions important for the model's
prediction. Using these GradCAM visualizations, we manually annotate the
objects relevant to the models' perception predictions. As a result, we are
able to discover new objects that are not represented in present object
detection models used for annotation in previous studies. Moreover, our
methodological results suggest that transformer architectures are better suited
to be used in combination with GradCAM techniques. Code is available on Github.",191
abs-2010.11339v1,Voronoi Convolutional Neural Networks,Computer Vision and Pattern Recognition,cs.CV,2020-10-21,10/21/20,"['Soroosh Yazdani', 'Andrea Tagliasacchi']",'Soroosh Yazdani',"In this technical report, we investigate extending convolutional neural
networks to the setting where functions are not sampled in a grid pattern. We
show that by treating the samples as the average of a function within a cell,
we can find a natural equivalent of most layers used in CNN. We also present an
algorithm for running inference for these models exactly using standard convex
geometry algorithms.",67
abs-2010.15824v2,Passport-aware Normalization for Deep Model Protection,Computer Vision and Pattern Recognition,cs.CV,2020-10-29,11/3/20,"['Jie Zhang', 'Dongdong Chen', 'Jing Liao', 'Weiming Zhang', 'Gang Hua', 'Nenghai Yu']",'Jie Zhang',"Despite tremendous success in many application scenarios, deep learning faces
serious intellectual property (IP) infringement threats. Considering the cost
of designing and training a good model, infringements will significantly
infringe the interests of the original model owner. Recently, many impressive
works have emerged for deep model IP protection. However, they either are
vulnerable to ambiguity attacks, or require changes in the target network
structure by replacing its original normalization layers and hence cause
significant performance drops. To this end, we propose a new passport-aware
normalization formulation, which is generally applicable to most existing
normalization layers and only needs to add another passport-aware branch for IP
protection. This new branch is jointly trained with the target model but
discarded in the inference stage. Therefore it causes no structure change in
the target model. Only when the model IP is suspected to be stolen by someone,
the private passport-aware branch is added back for ownership verification.
Through extensive experiments, we verify its effectiveness in both image and 3D
point recognition models. It is demonstrated to be robust not only to common
attack techniques like fine-tuning and model compression, but also to ambiguity
attacks. By further combining it with trigger-set based methods, both black-box
and white-box verification can be achieved for enhanced security of deep
learning models deployed in real systems. Code can be found at
https://github.com/ZJZAC/Passport-aware-Normalization.",224
abs-2010.16417v1,"MichiGAN: Multi-Input-Conditioned Hair Image Generation for Portrait
  Editing",Computer Vision and Pattern Recognition,cs.CV,2020-10-30,10/30/20,"['Zhentao Tan', 'Menglei Chai', 'Dongdong Chen', 'Jing Liao', 'Qi Chu', 'Lu Yuan', 'Sergey Tulyakov', 'Nenghai Yu']",'Zhentao Tan',"Despite the recent success of face image generation with GANs, conditional
hair editing remains challenging due to the under-explored complexity of its
geometry and appearance. In this paper, we present MichiGAN
(Multi-Input-Conditioned Hair Image GAN), a novel conditional image generation
method for interactive portrait hair manipulation. To provide user control over
every major hair visual factor, we explicitly disentangle hair into four
orthogonal attributes, including shape, structure, appearance, and background.
For each of them, we design a corresponding condition module to represent,
process, and convert user inputs, and modulate the image generation pipeline in
ways that respect the natures of different visual attributes. All these
condition modules are integrated with the backbone generator to form the final
end-to-end network, which allows fully-conditioned hair generation from
multiple user inputs. Upon it, we also build an interactive portrait hair
editing system that enables straightforward manipulation of hair by projecting
intuitive and high-level user inputs such as painted masks, guiding strokes, or
reference photos to well-defined condition representations. Through extensive
experiments and evaluations, we demonstrate the superiority of our method
regarding both result quality and user controllability. The code is available
at https://github.com/tzt101/MichiGAN.",190
abs-2104.08702v1,Reconsidering CO2 emissions from Computer Vision,Computer Vision and Pattern Recognition,cs.CV,2021-04-18,4/18/21,"['Andre Fu', 'Mahdi S. Hosseini', 'Konstantinos N. Plataniotis']",'Andre Fu',"Climate change is a pressing issue that is currently affecting and will
affect every part of our lives. It's becoming incredibly vital we, as a
society, address the climate crisis as a universal effort, including those in
the Computer Vision (CV) community. In this work, we analyze the total cost of
CO2 emissions by breaking it into (1) the architecture creation cost and (2)
the life-time evaluation cost. We show that over time, these costs are
non-negligible and are having a direct impact on our future. Importantly, we
conduct an ethical analysis of how the CV-community is unintentionally
overlooking its own ethical AI principles by emitting this level of CO2. To
address these concerns, we propose adding ""enforcement"" as a pillar of ethical
AI and provide some recommendations for how architecture designers and broader
CV community can curb the climate crisis.",141
abs-2010.07804v4,CIMON: Towards High-quality Hash Codes,Computer Vision and Pattern Recognition,cs.CV,2020-10-15,8/21/21,"['Xiao Luo', 'Daqing Wu', 'Zeyu Ma', 'Chong Chen', 'Minghua Deng', 'Jinwen Ma', 'Zhongming Jin', 'Jianqiang Huang', 'Xian-Sheng Hua']",'Xiao Luo',"Recently, hashing is widely used in approximate nearest neighbor search for
its storage and computational efficiency. Most of the unsupervised hashing
methods learn to map images into semantic similarity-preserving hash codes by
constructing local semantic similarity structure from the pre-trained model as
the guiding information, i.e., treating each point pair similar if their
distance is small in feature space. However, due to the inefficient
representation ability of the pre-trained model, many false positives and
negatives in local semantic similarity will be introduced and lead to error
propagation during the hash code learning. Moreover, few of the methods
consider the robustness of models, which will cause instability of hash codes
to disturbance. In this paper, we propose a new method named
{\textbf{C}}omprehensive s{\textbf{I}}milarity {\textbf{M}}ining and
c{\textbf{O}}nsistency lear{\textbf{N}}ing (CIMON). First, we use global
refinement and similarity statistical distribution to obtain reliable and
smooth guidance. Second, both semantic and contrastive consistency learning are
introduced to derive both disturb-invariant and discriminative hash codes.
Extensive experiments on several benchmark datasets show that the proposed
method outperforms a wide range of state-of-the-art methods in both retrieval
performance and robustness.",183
abs-2201.10739v1,"Infrared and visible image fusion based on Multi-State Contextual Hidden
  Markov Model",Computer Vision and Pattern Recognition,cs.CV,2022-01-26,1/26/22,"['Xiaoqing Luo', 'Yuting Jiang', 'Anqi Wang', 'Zhancheng Zhang', 'Xiao-Jun Wu']",'Xiaoqing Luo',"The traditional two-state hidden Markov model divides the high frequency
coefficients only into two states (large and small states). Such scheme is
prone to produce an inaccurate statistical model for the high frequency subband
and reduces the quality of fusion result. In this paper, a fine-grained
multi-state contextual hidden Markov model (MCHMM) is proposed for infrared and
visible image fusion in the non-subsampled Shearlet domain, which takes full
consideration of the strong correlations and level of details of NSST
coefficients. To this end, an accurate soft context variable is designed
correspondingly from the perspective of context correlation. Then, the
statistical features provided by MCHMM are utilized for the fusion of high
frequency subbands. To ensure the visual quality, a fusion strategy based on
the difference in regional energy is proposed as well for lowfrequency
subbands. Experimental results demonstrate that the proposed method can achieve
a superior performance compared with other fusion methods in both subjective
and objective aspects.",158
abs-2104.11548v1,Fine-Grained Texture Identification for Reliable Product Traceability,Computer Vision and Pattern Recognition,cs.CV,2021-04-23,4/23/21,"['Junsong Wang', 'Yubo Li', 'Zhiyong Chang', 'Haitao Yue', 'Yonghua Lin']",'Junsong Wang',"Texture exists in lots of the products, such as wood, beef and compression
tea. These abundant and stochastic texture patterns are significantly different
between any two products. Unlike the traditional digital ID tracking, in this
paper, we propose a novel approach for product traceability, which directly
uses the natural texture of the product itself as the unique identifier. A
texture identification based traceability system for Pu'er compression tea is
developed to demonstrate the feasibility of the proposed solution. With
tea-brick images collected from manufactures and individual users, a
large-scale dataset has been formed to evaluate the performance of tea-brick
texture verification and searching algorithm. The texture similarity approach
with local feature extraction and matching achieves the verification accuracy
of 99.6% and the top-1 searching accuracy of 98.9%, respectively.",128
abs-2106.10777v3,Manifold Matching via Deep Metric Learning for Generative Modeling,Computer Vision and Pattern Recognition,cs.CV,2021-06-20,8/26/21,"['Mengyu Dai', 'Haibin Hang']",'Mengyu Dai',"We propose a manifold matching approach to generative models which includes a
distribution generator (or data generator) and a metric generator. In our
framework, we view the real data set as some manifold embedded in a
high-dimensional Euclidean space. The distribution generator aims at generating
samples that follow some distribution condensed around the real data manifold.
It is achieved by matching two sets of points using their geometric shape
descriptors, such as centroid and $p$-diameter, with learned distance metric;
the metric generator utilizes both real data and generated samples to learn a
distance metric which is close to some intrinsic geodesic distance on the real
data manifold. The produced distance metric is further used for manifold
matching. The two networks are learned simultaneously during the training
process. We apply the approach on both unsupervised and supervised learning
tasks: in unconditional image generation task, the proposed method obtains
competitive results compared with existing generative models; in
super-resolution task, we incorporate the framework in perception-based models
and improve visual qualities by producing samples with more natural textures.
Experiments and analysis demonstrate the feasibility and effectiveness of the
proposed framework.",187
abs-2210.17130v1,"BOREx: Bayesian-Optimization--Based Refinement of Saliency Map for
  Image- and Video-Classification Models",Computer Vision and Pattern Recognition,cs.CV,2022-10-31,10/31/22,"['Atsushi Kikuchi', 'Kotaro Uchida', 'Masaki Waga', 'Kohei Suenaga']",'Atsushi Kikuchi',"Explaining a classification result produced by an image- and
video-classification model is one of the important but challenging issues in
computer vision. Many methods have been proposed for producing heat-map--based
explanations for this purpose, including ones based on the white-box approach
that uses the internal information of a model (e.g., LRP, Grad-CAM, and
Grad-CAM++) and ones based on the black-box approach that does not use any
internal information (e.g., LIME, SHAP, and RISE). We propose a new black-box
method BOREx (Bayesian Optimization for Refinement of visual model Explanation)
to refine a heat map produced by any method. Our observation is that a
heat-map--based explanation can be seen as a prior for an explanation method
based on Bayesian optimization. Based on this observation, BOREx conducts
Gaussian process regression (GPR) to estimate the saliency of each pixel in a
given image starting from the one produced by another explanation method. Our
experiments statistically demonstrate that the refinement by BOREx improves
low-quality heat maps for image- and video-classification results.",166
abs-2209.10208v1,Kernel-Based Generalized Median Computation for Consensus Learning,Computer Vision and Pattern Recognition,cs.CV,2022-09-21,9/21/22,"['Andreas Nienkötter', 'Xiaoyi Jiang']",'Andreas Nienkötter',"Computing a consensus object from a set of given objects is a core problem in
machine learning and pattern recognition. One popular approach is to formulate
it as an optimization problem using the generalized median. Previous methods
like the Prototype and Distance-Preserving Embedding methods transform objects
into a vector space, solve the generalized median problem in this space, and
inversely transform back into the original space. Both of these methods have
been successfully applied to a wide range of object domains, where the
generalized median problem has inherent high computational complexity
(typically $\mathcal{NP}$-hard) and therefore approximate solutions are
required. Previously, explicit embedding methods were used in the computation,
which often do not reflect the spatial relationship between objects exactly. In
this work we introduce a kernel-based generalized median framework that is
applicable to both positive definite and indefinite kernels. This framework
computes the relationship between objects and its generalized median in kernel
space, without the need of an explicit embedding. We show that the spatial
relationship between objects is more accurately represented in kernel space
than in an explicit vector space using easy-to-compute kernels, and demonstrate
superior performance of generalized median computation on datasets of three
different domains. A software toolbox resulting from our work is made publicly
available to encourage other researchers to explore the generalized median
computation and applications.",221
abs-2204.11410v1,Single Object Tracking Research: A Survey,Computer Vision and Pattern Recognition,cs.CV,2022-04-25,4/25/22,"['Ruize Han', 'Wei Feng', 'Qing Guo', 'Qinghua Hu']",'Ruize Han',"Visual object tracking is an important task in computer vision, which has
many real-world applications, e.g., video surveillance, visual navigation.
Visual object tracking also has many challenges, e.g., object occlusion and
deformation. To solve above problems and track the target accurately and
efficiently, many tracking algorithms have emerged in recent years. This paper
presents the rationale and representative works of two most popular tracking
frameworks in past ten years, i.e., the corelation filter and Siamese network
for object tracking. Then we present some deep learning based tracking methods
categorized by different network structures. We also introduce some classical
strategies for handling the challenges in tracking problem. Further, this paper
detailedly present and compare the benchmarks and challenges for tracking, from
which we summarize the development history and development trend of visual
tracking. Focusing on the future development of object tracking, which we think
would be applied in real-world scenes before some problems to be addressed,
such as the problems in long-term tracking, low-power high-speed tracking and
attack-robust tracking. In the future, the integration of multimodal data,
e.g., the depth image, thermal image with traditional color image, will provide
more solutions for visual tracking. Moreover, tracking task will go together
with some other tasks, e.g., video object detection and segmentation.",209
abs-2103.08297v1,"GRIHA: Synthesizing 2-Dimensional Building Layouts from Images Captured
  using a Smart Phone",Computer Vision and Pattern Recognition,cs.CV,2021-03-15,3/15/21,"['Shreya Goyal', 'Naimul Khan', 'Chiranjoy Chattopadhyay', 'Gaurav Bhatnagar']",'Shreya Goyal',"Reconstructing an indoor scene and generating a layout/floor plan in 3D or 2D
is a widely known problem. Quite a few algorithms have been proposed in the
literature recently. However, most existing methods either use RGB-D images,
thus requiring a depth camera, or depending on panoramic photos, assuming that
there is little to no occlusion in the rooms. In this work, we proposed GRIHA
(Generating Room Interior of a House using ARCore), a framework for generating
a layout using an RGB image captured using a simple mobile phone camera. We
take advantage of Simultaneous Localization and Mapping (SLAM) to assess the 3D
transformations required for layout generation. SLAM technology is built-in in
recent mobile libraries such as ARCore by Google. Hence, the proposed method is
fast and efficient. It gives the user freedom to generate layout by merely
taking a few conventional photos, rather than relying on specialized depth
hardware or occlusion-free panoramic images. We have compared GRIHA with other
existing methods and obtained superior results. Also, the system is tested on
multiple hardware platforms to test the dependency and efficiency.",181
abs-2012.08278v1,"Cluster, Split, Fuse, and Update: Meta-Learning for Open Compound Domain
  Adaptive Semantic Segmentation",Computer Vision and Pattern Recognition,cs.CV,2020-12-15,12/15/20,"['Rui Gong', 'Yuhua Chen', 'Danda Pani Paudel', 'Yawei Li', 'Ajad Chhatkuli', 'Wen Li', 'Dengxin Dai', 'Luc Van Gool']",'Rui Gong',"Open compound domain adaptation (OCDA) is a domain adaptation setting, where
target domain is modeled as a compound of multiple unknown homogeneous domains,
which brings the advantage of improved generalization to unseen domains. In
this work, we propose a principled meta-learning based approach to OCDA for
semantic segmentation, MOCDA, by modeling the unlabeled target domain
continuously. Our approach consists of four key steps. First, we cluster target
domain into multiple sub-target domains by image styles, extracted in an
unsupervised manner. Then, different sub-target domains are split into
independent branches, for which batch normalization parameters are learnt to
treat them independently. A meta-learner is thereafter deployed to learn to
fuse sub-target domain-specific predictions, conditioned upon the style code.
Meanwhile, we learn to online update the model by model-agnostic meta-learning
(MAML) algorithm, thus to further improve generalization. We validate the
benefits of our approach by extensive experiments on synthetic-to-real
knowledge transfer benchmark datasets, where we achieve the state-of-the-art
performance in both compound and open domains.",163
abs-2308.02339v1,"Improving Scene Graph Generation with Superpixel-Based Interaction
  Learning",Computer Vision and Pattern Recognition,cs.CV,2023-08-04,8/4/23,"['Jingyi Wang', 'Can Zhang', 'Jinfa Huang', 'Botao Ren', 'Zhidong Deng']",'Jingyi Wang',"Recent advances in Scene Graph Generation (SGG) typically model the
relationships among entities utilizing box-level features from pre-defined
detectors. We argue that an overlooked problem in SGG is the coarse-grained
interactions between boxes, which inadequately capture contextual semantics for
relationship modeling, practically limiting the development of the field. In
this paper, we take the initiative to explore and propose a generic paradigm
termed Superpixel-based Interaction Learning (SIL) to remedy coarse-grained
interactions at the box level. It allows us to model fine-grained interactions
at the superpixel level in SGG. Specifically, (i) we treat a scene as a set of
points and cluster them into superpixels representing sub-regions of the scene.
(ii) We explore intra-entity and cross-entity interactions among the
superpixels to enrich fine-grained interactions between entities at an earlier
stage. Extensive experiments on two challenging benchmarks (Visual Genome and
Open Image V6) prove that our SIL enables fine-grained interaction at the
superpixel level above previous box-level methods, and significantly
outperforms previous state-of-the-art methods across all metrics. More
encouragingly, the proposed method can be applied to boost the performance of
existing box-level approaches in a plug-and-play fashion. In particular, SIL
brings an average improvement of 2.0% mR (even up to 3.4%) of baselines for the
PredCls task on Visual Genome, which facilitates its integration into any
existing box-level method.",217
abs-2305.06310v4,"SoGAR: Self-supervised Spatiotemporal Attention-based Social Group
  Activity Recognition",Computer Vision and Pattern Recognition,cs.CV,2023-04-27,11/18/24,"['Naga VS Raviteja Chappa', 'Pha Nguyen', 'Alexander H Nelson', 'Han-Seok Seo', 'Xin Li', 'Page Daniel Dobbs', 'Khoa Luu']",'Naga VS Raviteja Chappa',"This paper introduces a novel approach to Social Group Activity Recognition
(SoGAR) using Self-supervised Transformers network that can effectively utilize
unlabeled video data. To extract spatio-temporal information, we created local
and global views with varying frame rates. Our self-supervised objective
ensures that features extracted from contrasting views of the same video were
consistent across spatio-temporal domains. Our proposed approach is efficient
in using transformer-based encoders to alleviate the weakly supervised setting
of group activity recognition. By leveraging the benefits of transformer
models, our approach can model long-term relationships along spatio-temporal
dimensions. Our proposed SoGAR method achieved state-of-the-art results on
three group activity recognition benchmarks, namely JRDB-PAR, NBA, and
Volleyball datasets, surpassing the current numbers in terms of F1-score, MCA,
and MPCA metrics.",122
abs-2203.13487v1,Compare learning: bi-attention network for few-shot learning,Computer Vision and Pattern Recognition,cs.CV,2022-03-25,3/25/22,"['Li Ke', 'Meng Pan', 'Weigao Wen', 'Dong Li']",'Li Ke',"Learning with few labeled data is a key challenge for visual recognition, as
deep neural networks tend to overfit using a few samples only. One of the
Few-shot learning methods called metric learning addresses this challenge by
first learning a deep distance metric to determine whether a pair of images
belong to the same category, then applying the trained metric to instances from
other test set with limited labels. This method makes the most of the few
samples and limits the overfitting effectively. However, extant metric networks
usually employ Linear classifiers or Convolutional neural networks (CNN) that
are not precise enough to globally capture the subtle differences between
vectors. In this paper, we propose a novel approach named Bi-attention network
to compare the instances, which can measure the similarity between embeddings
of instances precisely, globally and efficiently. We verify the effectiveness
of our model on two benchmarks. Experiments show that our approach achieved
improved accuracy and convergence speed over baseline models.",161
abs-2212.12721v1,Polarimetric Multi-View Inverse Rendering,Computer Vision and Pattern Recognition,cs.CV,2022-12-24,12/24/22,"['Jinyu Zhao', 'Yusuke Monno', 'Masatoshi Okutomi']",'Jinyu Zhao',"A polarization camera has great potential for 3D reconstruction since the
angle of polarization (AoP) and the degree of polarization (DoP) of reflected
light are related to an object's surface normal. In this paper, we propose a
novel 3D reconstruction method called Polarimetric Multi-View Inverse Rendering
(Polarimetric MVIR) that effectively exploits geometric, photometric, and
polarimetric cues extracted from input multi-view color-polarization images. We
first estimate camera poses and an initial 3D model by geometric reconstruction
with a standard structure-from-motion and multi-view stereo pipeline. We then
refine the initial model by optimizing photometric rendering errors and
polarimetric errors using multi-view RGB, AoP, and DoP images, where we propose
a novel polarimetric cost function that enables an effective constraint on the
estimated surface normal of each vertex, while considering four possible
ambiguous azimuth angles revealed from the AoP measurement. The weight for the
polarimetric cost is effectively determined based on the DoP measurement, which
is regarded as the reliability of polarimetric information. Experimental
results using both synthetic and real data demonstrate that our Polarimetric
MVIR can reconstruct a detailed 3D shape without assuming a specific surface
material and lighting condition.",188
abs-2009.06887v1,3DPVNet: Patch-level 3D Hough Voting Network for 6D Pose Estimation,Computer Vision and Pattern Recognition,cs.CV,2020-09-15,9/15/20,"['Yuanpeng Liu', 'Jun Zhou', 'Yuqi Zhang', 'Chao Ding', 'Jun Wang']",'Yuanpeng Liu',"In this paper, we focus on estimating the 6D pose of objects in point clouds.
Although the topic has been widely studied, pose estimation in point clouds
remains a challenging problem due to the noise and occlusion. To address the
problem, a novel 3DPVNet is presented in this work, which utilizes 3D local
patches to vote for the object 6D poses. 3DPVNet is comprised of three modules.
In particular, a Patch Unification (\textbf{PU}) module is first introduced to
normalize the input patch, and also create a standard local coordinate frame on
it to generate a reliable vote. We then devise a Weight-guided Neighboring
Feature Fusion (\textbf{WNFF}) module in the network, which fuses the
neighboring features to yield a semi-global feature for the center patch. WNFF
module mines the neighboring information of a local patch, such that the
representation capability to local geometric characteristics is significantly
enhanced, making the method robust to a certain level of noise. Moreover, we
present a Patch-level Voting (\textbf{PV}) module to regress transformations
and generates pose votes. After the aggregation of all votes from patches and a
refinement step, the final pose of the object can be obtained. Compared to
recent voting-based methods, 3DPVNet is patch-level, and directly carried out
on point clouds. Therefore, 3DPVNet achieves less computation than
point/pixel-level voting scheme, and has robustness to partial data.
Experiments on several datasets demonstrate that 3DPVNet achieves the
state-of-the-art performance, and is also robust against noise and occlusions.",241
abs-2010.07830v1,"Semi-Supervised Semantic Segmentation in Earth Observation: The
  MiniFrance Suite, Dataset Analysis and Multi-task Network Study",Computer Vision and Pattern Recognition,cs.CV,2020-10-15,10/15/20,"['Javiera Castillo-Navarro', 'Bertrand Le Saux', 'Alexandre Boulch', 'Nicolas Audebert', 'Sébastien Lefèvre']",'Javiera Castillo-Navarro',"The development of semi-supervised learning techniques is essential to
enhance the generalization capacities of machine learning algorithms. Indeed,
raw image data are abundant while labels are scarce, therefore it is crucial to
leverage unlabeled inputs to build better models. The availability of large
databases have been key for the development of learning algorithms with high
level performance.
  Despite the major role of machine learning in Earth Observation to derive
products such as land cover maps, datasets in the field are still limited,
either because of modest surface coverage, lack of variety of scenes or
restricted classes to identify. We introduce a novel large-scale dataset for
semi-supervised semantic segmentation in Earth Observation, the MiniFrance
suite. MiniFrance has several unprecedented properties: it is large-scale,
containing over 2000 very high resolution aerial images, accounting for more
than 200 billions samples (pixels); it is varied, covering 16 conurbations in
France, with various climates, different landscapes, and urban as well as
countryside scenes; and it is challenging, considering land use classes with
high-level semantics. Nevertheless, the most distinctive quality of MiniFrance
is being the only dataset in the field especially designed for semi-supervised
learning: it contains labeled and unlabeled images in its training partition,
which reproduces a life-like scenario. Along with this dataset, we present
tools for data representativeness analysis in terms of appearance similarity
and a thorough study of MiniFrance data, demonstrating that it is suitable for
learning and generalizes well in a semi-supervised setting. Finally, we present
semi-supervised deep architectures based on multi-task learning and the first
experiments on MiniFrance.",257
abs-2212.00352v2,"A Dataset with Multibeam Forward-Looking Sonar for Underwater Object
  Detection",Computer Vision and Pattern Recognition,cs.CV,2022-12-01,12/2/22,"['Kaibing Xie', 'Jian Yang', 'Kang Qiu']",'Kaibing Xie',"Multibeam forward-looking sonar (MFLS) plays an important role in underwater
detection. There are several challenges to the research on underwater object
detection with MFLS. Firstly, the research is lack of available dataset.
Secondly, the sonar image, generally processed at pixel level and transformed
to sector representation for the visual habits of human beings, is
disadvantageous to the research in artificial intelligence (AI) areas. Towards
these challenges, we present a novel dataset, the underwater acoustic target
detection (UATD) dataset, consisting of over 9000 MFLS images captured using
Tritech Gemini 1200ik sonar. Our dataset provides raw data of sonar images with
annotation of 10 categories of target objects (cube, cylinder, tyres, etc). The
data was collected from lake and shallow water. To verify the practicality of
UATD, we apply the dataset to the state-of-the-art detectors and provide
corresponding benchmarks for its accuracy and efficiency.",142
abs-2203.11305v2,"Generative Adversarial Network for Future Hand Segmentation from
  Egocentric Video",Computer Vision and Pattern Recognition,cs.CV,2022-03-21,7/20/22,"['Wenqi Jia', 'Miao Liu', 'James M. Rehg']",'Wenqi Jia',"We introduce the novel problem of anticipating a time series of future hand
masks from egocentric video. A key challenge is to model the stochasticity of
future head motions, which globally impact the head-worn camera video analysis.
To this end, we propose a novel deep generative model -- EgoGAN, which uses a
3D Fully Convolutional Network to learn a spatio-temporal video representation
for pixel-wise visual anticipation, generates future head motion using
Generative Adversarial Network (GAN), and then predicts the future hand masks
based on the video representation and the generated future head motion. We
evaluate our method on both the EPIC-Kitchens and the EGTEA Gaze+ datasets. We
conduct detailed ablation studies to validate the design choices of our
approach. Furthermore, we compare our method with previous state-of-the-art
methods on future image segmentation and show that our method can more
accurately predict future hand masks.",144
abs-2303.16580v3,Generalized Relation Modeling for Transformer Tracking,Computer Vision and Pattern Recognition,cs.CV,2023-03-29,4/21/23,"['Shenyuan Gao', 'Chunluan Zhou', 'Jun Zhang']",'Shenyuan Gao',"Compared with previous two-stream trackers, the recent one-stream tracking
pipeline, which allows earlier interaction between the template and search
region, has achieved a remarkable performance gain. However, existing
one-stream trackers always let the template interact with all parts inside the
search region throughout all the encoder layers. This could potentially lead to
target-background confusion when the extracted feature representations are not
sufficiently discriminative. To alleviate this issue, we propose a generalized
relation modeling method based on adaptive token division. The proposed method
is a generalized formulation of attention-based relation modeling for
Transformer tracking, which inherits the merits of both previous two-stream and
one-stream pipelines whilst enabling more flexible relation modeling by
selecting appropriate search tokens to interact with template tokens. An
attention masking strategy and the Gumbel-Softmax technique are introduced to
facilitate the parallel computation and end-to-end learning of the token
division module. Extensive experiments show that our method is superior to the
two-stream and one-stream pipelines and achieves state-of-the-art performance
on six challenging benchmarks with a real-time running speed.",170
