id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2410.17628v2,"Is Smoothness the Key to Robustness? A Comparison of Attention and
  Convolution Models Using a Novel Metric",Machine Learning,cs.LG,2024-10-23,11/24/24,['Baiyuan Chen'],'Baiyuan Chen',"Robustness is a critical aspect of machine learning models. Existing
robustness evaluation approaches often lack theoretical generality or rely
heavily on empirical assessments, limiting insights into the structural factors
contributing to robustness. Moreover, theoretical robustness analysis is not
applicable for direct comparisons between models. To address these challenges,
we propose $\textit{TopoLip}$, a metric based on layer-wise analysis that
bridges topological data analysis and Lipschitz continuity for robustness
evaluation. TopoLip provides a unified framework for both theoretical and
empirical robustness comparisons across different architectures or
configurations, and it reveals how model parameters influence the robustness of
models. Using TopoLip, we demonstrate that attention-based models typically
exhibit smoother transformations and greater robustness compared to
convolution-based models, as validated through theoretical analysis and
adversarial tasks. Our findings establish a connection between architectural
design, robustness, and topological properties.",134
abs-2411.15290v1,"GreenMachine: Automatic Design of Zero-Cost Proxies for Energy-Efficient
  NAS",Machine Learning,cs.LG,2024-11-22,11/22/24,"['Gabriel Cortês', 'Nuno Lourenço', 'Penousal Machado']",'Gabriel Cortês',"Artificial Intelligence (AI) has driven innovations and created new
opportunities across various sectors. However, leveraging domain-specific
knowledge often requires automated tools to design and configure models
effectively. In the case of Deep Neural Networks (DNNs), researchers and
practitioners usually resort to Neural Architecture Search (NAS) approaches,
which are resource- and time-intensive, requiring the training and evaluation
of numerous candidate architectures. This raises sustainability concerns,
particularly due to the high energy demands involved, creating a paradox: the
pursuit of the most effective model can undermine sustainability goals. To
mitigate this issue, zero-cost proxies have emerged as a promising alternative.
These proxies estimate a model's performance without the need for full
training, offering a more efficient approach. This paper addresses the
challenges of model evaluation by automatically designing zero-cost proxies to
assess DNNs efficiently. Our method begins with a randomly generated set of
zero-cost proxies, which are evolved and tested using the NATS-Bench benchmark.
We assess the proxies' effectiveness using both randomly sampled and stratified
subsets of the search space, ensuring they can differentiate between low- and
high-performing networks and enhance generalizability. Results show our method
outperforms existing approaches on the stratified sampling strategy, achieving
strong correlations with ground truth performance, including a Kendall
correlation of 0.89 on CIFAR-10 and 0.77 on CIFAR-100 with NATS-Bench-SSS and a
Kendall correlation of 0.78 on CIFAR-10 and 0.71 on CIFAR-100 with
NATS-Bench-TSS.",227
abs-2406.17885v3,"Enabling Regional Explainability by Automatic and Model-agnostic Rule
  Extraction",Machine Learning,cs.LG,2024-06-25,8/15/24,"['Yu Chen', 'Tianyu Cui', 'Alexander Capstick', 'Nan Fletcher-Loyd', 'Payam Barnaghi']",'Yu Chen',"In Explainable AI, rule extraction translates model knowledge into logical
rules, such as IF-THEN statements, crucial for understanding patterns learned
by black-box models. This could significantly aid in fields like disease
diagnosis, disease progression estimation, or drug discovery. However, such
application domains often contain imbalanced data, with the class of interest
underrepresented. Existing methods inevitably compromise the performance of
rules for the minor class to maximise the overall performance. As the first
attempt in this field, we propose a model-agnostic approach for extracting
rules from specific subgroups of data, featuring automatic rule generation for
numerical features. This method enhances the regional explainability of machine
learning models and offers wider applicability compared to existing methods. We
additionally introduce a new method for selecting features to compose rules,
reducing computational costs in high-dimensional spaces. Experiments across
various datasets and models demonstrate the effectiveness of our methods.",144
abs-2410.21656v1,"Dimensionality-induced information loss of outliers in deep neural
  networks",Machine Learning,cs.LG,2024-10-29,10/29/24,"['Kazuki Uematsu', 'Kosuke Haruki', 'Taiji Suzuki', 'Mitsuhiro Kimura', 'Takahiro Takimoto', 'Hideyuki Nakagawa']",'Kazuki Uematsu',"Out-of-distribution (OOD) detection is a critical issue for the stable and
reliable operation of systems using a deep neural network (DNN). Although many
OOD detection methods have been proposed, it remains unclear how the
differences between in-distribution (ID) and OOD samples are generated by each
processing step inside DNNs. We experimentally clarify this issue by
investigating the layer dependence of feature representations from multiple
perspectives. We find that intrinsic low dimensionalization of DNNs is
essential for understanding how OOD samples become more distinct from ID
samples as features propagate to deeper layers. Based on these observations, we
provide a simple picture that consistently explains various properties of OOD
samples. Specifically, low-dimensional weights eliminate most information from
OOD samples, resulting in misclassifications due to excessive attention to
dataset bias. In addition, we demonstrate the utility of dimensionality by
proposing a dimensionality-aware OOD detection method based on alignment of
features and weights, which consistently achieves high performance for various
datasets with lower computational cost.",162
abs-2403.09300v1,Recursive Causal Discovery,Machine Learning,cs.LG,2024-03-14,3/14/24,"['Ehsan Mokhtarian', 'Sepehr Elahi', 'Sina Akbari', 'Negar Kiyavash']",'Ehsan Mokhtarian',"Causal discovery, i.e., learning the causal graph from data, is often the
first step toward the identification and estimation of causal effects, a key
requirement in numerous scientific domains. Causal discovery is hampered by two
main challenges: limited data results in errors in statistical testing and the
computational complexity of the learning task is daunting. This paper builds
upon and extends four of our prior publications (Mokhtarian et al., 2021;
Akbari et al., 2021; Mokhtarian et al., 2022, 2023a). These works introduced
the concept of removable variables, which are the only variables that can be
removed recursively for the purpose of causal discovery. Presence and
identification of removable variables allow recursive approaches for causal
discovery, a promising solution that helps to address the aforementioned
challenges by reducing the problem size successively. This reduction not only
minimizes conditioning sets in each conditional independence (CI) test, leading
to fewer errors but also significantly decreases the number of required CI
tests. The worst-case performances of these methods nearly match the lower
bound. In this paper, we present a unified framework for the proposed
algorithms, refined with additional details and enhancements for a coherent
presentation. A comprehensive literature review is also included, comparing the
computational complexity of our methods with existing approaches, showcasing
their state-of-the-art efficiency. Another contribution of this paper is the
release of RCD, a Python package that efficiently implements these algorithms.
This package is designed for practitioners and researchers interested in
applying these methods in practical scenarios. The package is available at
github.com/ban-epfl/rcd, with comprehensive documentation provided at
rcdpackage.com.",258
abs-2402.12711v2,Uniform Last-Iterate Guarantee for Bandits and Reinforcement Learning,Machine Learning,cs.LG,2024-02-20,10/31/24,"['Junyan Liu', 'Yunfan Li', 'Ruosong Wang', 'Lin F. Yang']",'Junyan Liu',"Existing metrics for reinforcement learning (RL) such as regret, PAC bounds,
or uniform-PAC (Dann et al., 2017), typically evaluate the cumulative
performance, while allowing the agent to play an arbitrarily bad policy at any
finite time t. Such a behavior can be highly detrimental in high-stakes
applications. This paper introduces a stronger metric, uniform last-iterate
(ULI) guarantee, capturing both cumulative and instantaneous performance of RL
algorithms. Specifically, ULI characterizes the instantaneous performance by
ensuring that the per-round suboptimality of the played policy is bounded by a
function, monotonically decreasing w.r.t. round t, preventing revisiting bad
policies when sufficient samples are available. We demonstrate that a
near-optimal ULI guarantee directly implies near-optimal cumulative performance
across aforementioned metrics, but not the other way around. To examine the
achievability of ULI, we first provide two positive results for bandit problems
with finite arms, showing that elimination-based algorithms and
high-probability adversarial algorithms with stronger analysis or additional
designs, can attain near-optimal ULI guarantees. We also provide a negative
result, indicating that optimistic algorithms cannot achieve near-optimal ULI
guarantee. Furthermore, we propose an efficient algorithm for linear bandits
with infinitely many arms, which achieves the ULI guarantee, given access to an
optimization oracle. Finally, we propose an algorithm that achieves
near-optimal ULI guarantee for the online reinforcement learning setting.",214
abs-2411.17132v1,"Improving Resistance to Noisy Label Fitting by Reweighting Gradient in
  SAM",Machine Learning,cs.LG,2024-11-26,11/26/24,"['Hoang-Chau Luong', 'Thuc Nguyen-Quang', 'Minh-Triet Tran']",'Hoang-Chau Luong',"Noisy labels pose a substantial challenge in machine learning, often
resulting in overfitting and poor generalization. Sharpness-Aware Minimization
(SAM), as demonstrated in Foret et al. (2021), improves generalization over
traditional Stochastic Gradient Descent (SGD) in classification tasks with
noisy labels by implicitly slowing noisy learning. While SAM's ability to
generalize in noisy environments has been studied in several simplified
settings, its full potential in more realistic training settings remains
underexplored. In this work, we analyze SAM's behavior at each iteration,
identifying specific components of the gradient vector that contribute
significantly to its robustness against noisy labels. Based on these insights,
we propose SANER (Sharpness-Aware Noise-Explicit Reweighting), an effective
variant that enhances SAM's ability to manage noisy fitting rate. Our
experiments on CIFAR-10, CIFAR-100, and Mini-WebVision demonstrate that SANER
consistently outperforms SAM, achieving up to an 8% increase on CIFAR-100 with
50% label noise.",143
abs-2405.16267v2,"A GPU-Accelerated Bi-linear ADMM Algorithm for Distributed Sparse
  Machine Learning",Machine Learning,cs.LG,2024-05-25,6/26/24,"['Alireza Olama', 'Andreas Lundell', 'Jan Kronqvist', 'Elham Ahmadi', 'Eduardo Camponogara']",'Alireza Olama',"This paper introduces the Bi-linear consensus Alternating Direction Method of
Multipliers (Bi-cADMM), aimed at solving large-scale regularized Sparse Machine
Learning (SML) problems defined over a network of computational nodes.
Mathematically, these are stated as minimization problems with convex local
loss functions over a global decision vector, subject to an explicit $\ell_0$
norm constraint to enforce the desired sparsity. The considered SML problem
generalizes different sparse regression and classification models, such as
sparse linear and logistic regression, sparse softmax regression, and sparse
support vector machines. Bi-cADMM leverages a bi-linear consensus reformulation
of the original non-convex SML problem and a hierarchical decomposition
strategy that divides the problem into smaller sub-problems amenable to
parallel computing. In Bi-cADMM, this decomposition strategy is based on a
two-phase approach. Initially, it performs a sample decomposition of the data
and distributes local datasets across computational nodes. Subsequently, a
delayed feature decomposition of the data is conducted on Graphics Processing
Units (GPUs) available to each node. This methodology allows Bi-cADMM to
undertake computationally intensive data-centric computations on GPUs, while
CPUs handle more cost-effective computations. The proposed algorithm is
implemented within an open-source Python package called Parallel Sparse Fitting
Toolbox (PsFiT), which is publicly available. Finally, computational
experiments demonstrate the efficiency and scalability of our algorithm through
numerical benchmarks across various SML problems featuring distributed
datasets.",217
abs-2410.17545v1,"Predicting 30-Day Hospital Readmission in Medicare Patients: Insights
  from an LSTM Deep Learning Model",Machine Learning,cs.LG,2024-10-23,10/23/24,"['Xintao Li', 'Sibei Liu', 'Dezhi Yu', 'Yang Zhang', 'Xiaoyu Liu']",'Xintao Li',"Readmissions among Medicare beneficiaries are a major problem for the US
healthcare system from a perspective of both healthcare operations and patient
caregiving outcomes. Our study analyzes Medicare hospital readmissions using
LSTM networks with feature engineering to assess feature contributions. We
selected variables from admission-level data, inpatient medical history and
patient demography. The LSTM model is designed to capture temporal dynamics
from admission-level and patient-level data. On a case study on the MIMIC
dataset, the LSTM model outperformed the logistic regression baseline,
accurately leveraging temporal features to predict readmission. The major
features were the Charlson Comorbidity Index, hospital length of stay, the
hospital admissions over the past 6 months, while demographic variables were
less impactful. This work suggests that LSTM networks offers a more promising
approach to improve Medicare patient readmission prediction. It captures
temporal interactions in patient databases, enhancing current prediction models
for healthcare providers. Adoption of predictive models into clinical practice
may be more effective in identifying Medicare patients to provide early and
targeted interventions to improve patient outcomes.",171
abs-2408.05065v1,"Masked adversarial neural network for cell type deconvolution in spatial
  transcriptomics",Machine Learning,cs.LG,2024-08-09,8/9/24,"['Lin Huang', 'Xiaofei Liu', 'Shunfang Wang', 'Wenwen Min']",'Lin Huang',"Accurately determining cell type composition in disease-relevant tissues is
crucial for identifying disease targets. Most existing spatial transcriptomics
(ST) technologies cannot achieve single-cell resolution, making it challenging
to accurately determine cell types. To address this issue, various
deconvolution methods have been developed. Most of these methods use
single-cell RNA sequencing (scRNA-seq) data from the same tissue as a reference
to infer cell types in ST data spots. However, they often overlook the
differences between scRNA-seq and ST data. To overcome this limitation, we
propose a Masked Adversarial Neural Network (MACD). MACD employs adversarial
learning to align real ST data with simulated ST data generated from scRNA-seq
data. By mapping them into a unified latent space, it can minimize the
differences between the two types of data. Additionally, MACD uses masking
techniques to effectively learn the features of real ST data and mitigate
noise. We evaluated MACD on 32 simulated datasets and 2 real datasets,
demonstrating its accuracy in performing cell type deconvolution. All code and
public datasets used in this paper are available at
https://github.com/wenwenmin/MACD and https://zenodo.org/records/12804822.",177
abs-2406.14404v1,"Predicting Probabilities of Error to Combine Quantization and Early
  Exiting: QuEE",Machine Learning,cs.LG,2024-06-20,6/20/24,"['Florence Regol', 'Joud Chataoui', 'Bertrand Charpentier', 'Mark Coates', 'Pablo Piantanida', 'Stephan Gunnemann']",'Florence Regol',"Machine learning models can solve complex tasks but often require significant
computational resources during inference. This has led to the development of
various post-training computation reduction methods that tackle this issue in
different ways, such as quantization which reduces the precision of weights and
arithmetic operations, and dynamic networks which adapt computation to the
sample at hand. In this work, we propose a more general dynamic network that
can combine both quantization and early exit dynamic network: QuEE. Our
algorithm can be seen as a form of soft early exiting or input-dependent
compression. Rather than a binary decision between exiting or continuing, we
introduce the possibility of continuing with reduced computation. This
complicates the traditionally considered early exiting problem, which we solve
through a principled formulation. The crucial factor of our approach is
accurate prediction of the potential accuracy improvement achievable through
further computation. We demonstrate the effectiveness of our method through
empirical evaluation, as well as exploring the conditions for its success on 4
classification datasets.",167
abs-2409.19391v1,"Value-Based Deep Multi-Agent Reinforcement Learning with Dynamic Sparse
  Training",Machine Learning,cs.LG,2024-09-28,9/28/24,"['Pihe Hu', 'Shaolong Li', 'Zhuoran Li', 'Ling Pan', 'Longbo Huang']",'Pihe Hu',"Deep Multi-agent Reinforcement Learning (MARL) relies on neural networks with
numerous parameters in multi-agent scenarios, often incurring substantial
computational overhead. Consequently, there is an urgent need to expedite
training and enable model compression in MARL. This paper proposes the
utilization of dynamic sparse training (DST), a technique proven effective in
deep supervised learning tasks, to alleviate the computational burdens in MARL
training. However, a direct adoption of DST fails to yield satisfactory MARL
agents, leading to breakdowns in value learning within deep sparse value-based
MARL models. Motivated by this challenge, we introduce an innovative
Multi-Agent Sparse Training (MAST) framework aimed at simultaneously enhancing
the reliability of learning targets and the rationality of sample distribution
to improve value learning in sparse models. Specifically, MAST incorporates the
Soft Mellowmax Operator with a hybrid TD-($\lambda$) schema to establish
dependable learning targets. Additionally, it employs a dual replay buffer
mechanism to enhance the distribution of training samples. Building upon these
aspects, MAST utilizes gradient-based topology evolution to exclusively train
multiple MARL agents using sparse networks. Our comprehensive experimental
investigation across various value-based MARL algorithms on multiple benchmarks
demonstrates, for the first time, significant reductions in redundancy of up to
$20\times$ in Floating Point Operations (FLOPs) for both training and
inference, with less than $3\%$ performance degradation.",212
abs-2409.18153v2,"Most Influential Subset Selection: Challenges, Promises, and Beyond",Machine Learning,cs.LG,2024-09-25,1/8/25,"['Yuzheng Hu', 'Pingbang Hu', 'Han Zhao', 'Jiaqi W. Ma']",'Yuzheng Hu',"How can we attribute the behaviors of machine learning models to their
training data? While the classic influence function sheds light on the impact
of individual samples, it often fails to capture the more complex and
pronounced collective influence of a set of samples. To tackle this challenge,
we study the Most Influential Subset Selection (MISS) problem, which aims to
identify a subset of training samples with the greatest collective influence.
We conduct a comprehensive analysis of the prevailing approaches in MISS,
elucidating their strengths and weaknesses. Our findings reveal that
influence-based greedy heuristics, a dominant class of algorithms in MISS, can
provably fail even in linear regression. We delineate the failure modes,
including the errors of influence function and the non-additive structure of
the collective influence. Conversely, we demonstrate that an adaptive version
of these heuristics which applies them iteratively, can effectively capture the
interactions among samples and thus partially address the issues. Experiments
on real-world datasets corroborate these theoretical findings and further
demonstrate that the merit of adaptivity can extend to more complex scenarios
such as classification tasks and non-linear neural networks. We conclude our
analysis by emphasizing the inherent trade-off between performance and
computational efficiency, questioning the use of additive metrics such as the
Linear Datamodeling Score, and offering a range of discussions.",216
abs-2401.15989v1,Deep Embedding Clustering Driven by Sample Stability,Machine Learning,cs.LG,2024-01-29,1/29/24,"['Zhanwen Cheng', 'Feijiang Li', 'Jieting Wang', 'Yuhua Qian']",'Zhanwen Cheng',"Deep clustering methods improve the performance of clustering tasks by
jointly optimizing deep representation learning and clustering. While numerous
deep clustering algorithms have been proposed, most of them rely on
artificially constructed pseudo targets for performing clustering. This
construction process requires some prior knowledge, and it is challenging to
determine a suitable pseudo target for clustering. To address this issue, we
propose a deep embedding clustering algorithm driven by sample stability
(DECS), which eliminates the requirement of pseudo targets. Specifically, we
start by constructing the initial feature space with an autoencoder and then
learn the cluster-oriented embedding feature constrained by sample stability.
The sample stability aims to explore the deterministic relationship between
samples and all cluster centroids, pulling samples to their respective clusters
and keeping them away from other clusters with high determinacy. We analyzed
the convergence of the loss using Lipschitz continuity in theory, which
verifies the validity of the model. The experimental results on five datasets
illustrate that the proposed method achieves superior performance compared to
state-of-the-art clustering approaches.",171
abs-2406.14054v1,"Urban-Focused Multi-Task Offline Reinforcement Learning with Contrastive
  Data Sharing",Machine Learning,cs.LG,2024-06-20,6/20/24,"['Xinbo Zhao', 'Yingxue Zhang', 'Xin Zhang', 'Yu Yang', 'Yiqun Xie', 'Yanhua Li', 'Jun Luo']",'Xinbo Zhao',"Enhancing diverse human decision-making processes in an urban environment is
a critical issue across various applications, including ride-sharing vehicle
dispatching, public transportation management, and autonomous driving. Offline
reinforcement learning (RL) is a promising approach to learn and optimize human
urban strategies (or policies) from pre-collected human-generated
spatial-temporal urban data. However, standard offline RL faces two significant
challenges: (1) data scarcity and data heterogeneity, and (2) distributional
shift. In this paper, we introduce MODA -- a Multi-Task Offline Reinforcement
Learning with Contrastive Data Sharing approach. MODA addresses the challenges
of data scarcity and heterogeneity in a multi-task urban setting through
Contrastive Data Sharing among tasks. This technique involves extracting latent
representations of human behaviors by contrasting positive and negative data
pairs. It then shares data presenting similar representations with the target
task, facilitating data augmentation for each task. Moreover, MODA develops a
novel model-based multi-task offline RL algorithm. This algorithm constructs a
robust Markov Decision Process (MDP) by integrating a dynamics model with a
Generative Adversarial Network (GAN). Once the robust MDP is established, any
online RL or planning algorithm can be applied. Extensive experiments conducted
in a real-world multi-task urban setting validate the effectiveness of MODA.
The results demonstrate that MODA exhibits significant improvements compared to
state-of-the-art baselines, showcasing its capability in advancing urban
decision-making processes. We also made our code available to the research
community.",226
abs-2402.15691v1,Orthogonal Gradient Boosting for Simpler Additive Rule Ensembles,Machine Learning,cs.LG,2024-02-24,2/24/24,"['Fan Yang', 'Pierre Le Bodic', 'Michael Kamp', 'Mario Boley']",'Fan Yang',"Gradient boosting of prediction rules is an efficient approach to learn
potentially interpretable yet accurate probabilistic models. However, actual
interpretability requires to limit the number and size of the generated rules,
and existing boosting variants are not designed for this purpose. Though
corrective boosting refits all rule weights in each iteration to minimise
prediction risk, the included rule conditions tend to be sub-optimal, because
commonly used objective functions fail to anticipate this refitting. Here, we
address this issue by a new objective function that measures the angle between
the risk gradient vector and the projection of the condition output vector onto
the orthogonal complement of the already selected conditions. This approach
correctly approximate the ideal update of adding the risk gradient itself to
the model and favours the inclusion of more general and thus shorter rules. As
we demonstrate using a wide range of prediction tasks, this significantly
improves the comprehensibility/accuracy trade-off of the fitted ensemble.
Additionally, we show how objective values for related rule conditions can be
computed incrementally to avoid any substantial computational overhead of the
new method.",180
abs-2401.02914v1,"A unified uncertainty-aware exploration: Combining epistemic and
  aleatory uncertainty",Machine Learning,cs.LG,2024-01-05,1/5/24,"['Parvin Malekzadeh', 'Ming Hou', 'Konstantinos N. Plataniotis']",'Parvin Malekzadeh',"Exploration is a significant challenge in practical reinforcement learning
(RL), and uncertainty-aware exploration that incorporates the quantification of
epistemic and aleatory uncertainty has been recognized as an effective
exploration strategy. However, capturing the combined effect of aleatory and
epistemic uncertainty for decision-making is difficult. Existing works estimate
aleatory and epistemic uncertainty separately and consider the composite
uncertainty as an additive combination of the two. Nevertheless, the additive
formulation leads to excessive risk-taking behavior, causing instability. In
this paper, we propose an algorithm that clarifies the theoretical connection
between aleatory and epistemic uncertainty, unifies aleatory and epistemic
uncertainty estimation, and quantifies the combined effect of both
uncertainties for a risk-sensitive exploration. Our method builds on a novel
extension of distributional RL that estimates a parameterized return
distribution whose parameters are random variables encoding epistemic
uncertainty. Experimental results on tasks with exploration and risk challenges
show that our method outperforms alternative approaches.",150
abs-2401.15030v2,"On the generalization capacity of neural networks during generic
  multimodal reasoning",Machine Learning,cs.LG,2024-01-26,3/4/24,"['Takuya Ito', 'Soham Dan', 'Mattia Rigotti', 'James Kozloski', 'Murray Campbell']",'Takuya Ito',"The advent of the Transformer has led to the development of large language
models (LLM), which appear to demonstrate human-like capabilities. To assess
the generality of this class of models and a variety of other base neural
network architectures to multimodal domains, we evaluated and compared their
capacity for multimodal generalization. We introduce a multimodal
question-answer benchmark to evaluate three specific types of
out-of-distribution (OOD) generalization performance: distractor generalization
(generalization in the presence of distractors), systematic compositional
generalization (generalization to new task permutations), and productive
compositional generalization (generalization to more complex tasks structures).
We found that across model architectures (e.g., RNNs, Transformers, Perceivers,
etc.), models with multiple attention layers, or models that leveraged
cross-attention mechanisms between input domains, fared better. Our positive
results demonstrate that for multimodal distractor and systematic
generalization, either cross-modal attention or models with deeper attention
layers are key architectural features required to integrate multimodal inputs.
On the other hand, neither of these architectural features led to productive
generalization, suggesting fundamental limitations of existing architectures
for specific types of multimodal generalization. These results demonstrate the
strengths and limitations of specific architectural components underlying
modern neural models for multimodal reasoning. Finally, we provide Generic COG
(gCOG), a configurable benchmark with several multimodal generalization splits,
for future studies to explore.",211
abs-2410.02081v1,"MixLinear: Extreme Low Resource Multivariate Time Series Forecasting
  with 0.1K Parameters",Machine Learning,cs.LG,2024-10-02,10/2/24,"['Aitian Ma', 'Dongsheng Luo', 'Mo Sha']",'Aitian Ma',"Recently, there has been a growing interest in Long-term Time Series
Forecasting (LTSF), which involves predicting long-term future values by
analyzing a large amount of historical time-series data to identify patterns
and trends. There exist significant challenges in LTSF due to its complex
temporal dependencies and high computational demands. Although
Transformer-based models offer high forecasting accuracy, they are often too
compute-intensive to be deployed on devices with hardware constraints. On the
other hand, the linear models aim to reduce the computational overhead by
employing either decomposition methods in the time domain or compact
representations in the frequency domain. In this paper, we propose MixLinear,
an ultra-lightweight multivariate time series forecasting model specifically
designed for resource-constrained devices. MixLinear effectively captures both
temporal and frequency domain features by modeling intra-segment and
inter-segment variations in the time domain and extracting frequency variations
from a low-dimensional latent space in the frequency domain. By reducing the
parameter scale of a downsampled $n$-length input/output one-layer linear model
from $O(n^2)$ to $O(n)$, MixLinear achieves efficient computation without
sacrificing accuracy. Extensive evaluations with four benchmark datasets show
that MixLinear attains forecasting performance comparable to, or surpassing,
state-of-the-art models with significantly fewer parameters ($0.1K$), which
makes it well-suited for deployment on devices with limited computational
capacity.",207
abs-2412.17152v1,"Unifying Feature-Based Explanations with Functional ANOVA and
  Cooperative Game Theory",Machine Learning,cs.LG,2024-12-22,12/22/24,"['Fabian Fumagalli', 'Maximilian Muschalik', 'Eyke Hüllermeier', 'Barbara Hammer', 'Julia Herbinger']",'Fabian Fumagalli',"Feature-based explanations, using perturbations or gradients, are a prevalent
tool to understand decisions of black box machine learning models. Yet,
differences between these methods still remain mostly unknown, which limits
their applicability for practitioners. In this work, we introduce a unified
framework for local and global feature-based explanations using two
well-established concepts: functional ANOVA (fANOVA) from statistics, and the
notion of value and interaction from cooperative game theory. We introduce
three fANOVA decompositions that determine the influence of feature
distributions, and use game-theoretic measures, such as the Shapley value and
interactions, to specify the influence of higher-order interactions. Our
framework combines these two dimensions to uncover similarities and differences
between a wide range of explanation techniques for features and groups of
features. We then empirically showcase the usefulness of our framework on
synthetic and real-world datasets.",136
abs-2406.15098v1,"How Intermodal Interaction Affects the Performance of Deep Multimodal
  Fusion for Mixed-Type Time Series",Machine Learning,cs.LG,2024-06-21,6/21/24,"['Simon Dietz', 'Thomas Altstidl', 'Dario Zanca', 'Björn Eskofier', 'An Nguyen']",'Simon Dietz',"Mixed-type time series (MTTS) is a bimodal data type that is common in many
domains, such as healthcare, finance, environmental monitoring, and social
media. It consists of regularly sampled continuous time series and irregularly
sampled categorical event sequences. The integration of both modalities through
multimodal fusion is a promising approach for processing MTTS. However, the
question of how to effectively fuse both modalities remains open. In this
paper, we present a comprehensive evaluation of several deep multimodal fusion
approaches for MTTS forecasting. Our comparison includes three fusion types
(early, intermediate, and late) and five fusion methods (concatenation,
weighted mean, weighted mean with correlation, gating, and feature sharing). We
evaluate these fusion approaches on three distinct datasets, one of which was
generated using a novel framework. This framework allows for the control of key
data properties, such as the strength and direction of intermodal interactions,
modality imbalance, and the degree of randomness in each modality, providing a
more controlled environment for testing fusion approaches. Our findings show
that the performance of different fusion approaches can be substantially
influenced by the direction and strength of intermodal interactions. The study
reveals that early and intermediate fusion approaches excel at capturing
fine-grained and coarse-grained cross-modal features, respectively. These
findings underscore the crucial role of intermodal interactions in determining
the most effective fusion strategy for MTTS forecasting.",222
abs-2403.11199v1,Graph Unitary Message Passing,Machine Learning,cs.LG,2024-03-17,3/17/24,"['Haiquan Qiu', 'Yatao Bian', 'Quanming Yao']",'Haiquan Qiu',"Message passing mechanism contributes to the success of GNNs in various
applications, but also brings the oversquashing problem. Recent works combat
oversquashing by improving the graph spectrums with rewiring techniques,
disrupting the structural bias in graphs, and having limited improvement on
oversquashing in terms of oversquashing measure. Motivated by unitary RNN, we
propose Graph Unitary Message Passing (GUMP) to alleviate oversquashing in GNNs
by applying unitary adjacency matrix for message passing. To design GUMP, a
transformation is first proposed to make general graphs have unitary adjacency
matrix and keep its structural bias. Then, unitary adjacency matrix is obtained
with a unitary projection algorithm, which is implemented by utilizing the
intrinsic structure of unitary adjacency matrix and allows GUMP to be
permutation-equivariant. Experimental results show the effectiveness of GUMP in
improving the performance on various graph learning tasks.",137
abs-2401.04385v4,Machine unlearning through fine-grained model parameters perturbation,Machine Learning,cs.LG,2024-01-09,1/15/25,"['Zhiwei Zuo', 'Zhuo Tang', 'Kenli Li', 'Anwitaman Datta']",'Zhiwei Zuo',"Machine unlearning techniques, which involve retracting data records and
reducing influence of said data on trained models, help with the user privacy
protection objective but incur significant computational costs. Weight
perturbation-based unlearning is a general approach, but it typically involves
globally modifying the parameters. We propose fine-grained Top-K and Random-k
parameters perturbed inexact machine unlearning strategies that address the
privacy needs while keeping the computational costs tractable.
  In order to demonstrate the efficacy of our strategies we also tackle the
challenge of evaluating the effectiveness of machine unlearning by considering
the model's generalization performance across both unlearning and remaining
data. To better assess the unlearning effect and model generalization, we
propose novel metrics, namely, the forgetting rate and memory retention rate.
However, for inexact machine unlearning, current metrics are inadequate in
quantifying the degree of forgetting that occurs after unlearning strategies
are applied. To address this, we introduce SPD-GAN, which subtly perturbs the
distribution of data targeted for unlearning. Then, we evaluate the degree of
unlearning by measuring the performance difference of the models on the
perturbed unlearning data before and after the unlearning process. By
implementing these innovative techniques and metrics, we achieve
computationally efficacious privacy protection in machine learning applications
without significant sacrifice of model performance. Furthermore, this approach
provides a novel method for evaluating the degree of unlearning.",221
abs-2409.17889v1,"A multi-source data power load forecasting method using attention
  mechanism-based parallel cnn-gru",Machine Learning,cs.LG,2024-09-26,9/26/24,"['Chao Min', 'Yijia Wang', 'Bo Zhang', 'Xin Ma', 'Junyi Cui']",'Chao Min',"Accurate power load forecasting is crucial for improving energy efficiency
and ensuring power supply quality. Considering the power load forecasting
problem involves not only dynamic factors like historical load variations but
also static factors such as climate conditions that remain constant over
specific periods. From the model-agnostic perspective, this paper proposes a
parallel structure network to extract important information from both dynamic
and static data. Firstly, based on complexity learning theory, it is
demonstrated that models integrated through parallel structures exhibit
superior generalization abilities compared to individual base learners.
Additionally, the higher the independence between base learners, the stronger
the generalization ability of the parallel structure model. This suggests that
the structure of machine learning models inherently contains significant
information. Building on this theoretical foundation, a parallel convolutional
neural network (CNN)-gate recurrent unit (GRU) attention model (PCGA) is
employed to address the power load forecasting issue, aiming to effectively
integrate the influences of dynamic and static features. The CNN module is
responsible for capturing spatial characteristics from static data, while the
GRU module captures long-term dependencies in dynamic time series data. The
attention layer is designed to focus on key information from the
spatial-temporal features extracted by the parallel CNN-GRU. To substantiate
the advantages of the parallel structure model in extracting and integrating
multi-source information, a series of experiments are conducted.",221
